"","Time","Product1","Product2","Label","Competidor"
"957",191,95804.1706777769,3668754.60454006,"IC_LO","Competidor 3"
"958",192,331683.133792162,3541911.355294,"IC_LO","Competidor 3"
"959",193,700878.956902635,4213939.04443292,"IC_LO","Competidor 3"
"960",194,480586.760706288,3512354.99630983,"IC_LO","Competidor 3"
"961",195,1337674.09762778,3369789.98308066,"IC_LO","Competidor 3"
"962",196,77972.7005182719,3424124.92256397,"IC_LO","Competidor 3"
"963",197,317270.762911504,3903580.97622228,"IC_LO","Competidor 3"
"964",198,788392.055626466,3683622.3472568,"IC_LO","Competidor 3"
"965",199,1103377.71490346,3084790.1788077,"IC_LO","Competidor 3"
"966",200,180603.353026943,3630969.65225297,"IC_LO","Competidor 3"
"967",201,469422.327233505,3753656.98559934,"IC_LO","Competidor 3"
"968",202,619831.636378356,3040018.83195921,"IC_LO","Competidor 3"
"969",203,1242374.85554666,2916400.678108,"IC_LO","Competidor 3"
"970",204,96998.4886927009,3158989.54311698,"IC_LO","Competidor 3"
"971",205,525671.903442902,2848055.47705649,"IC_LO","Competidor 3"
"972",206,388142.091344019,3790765.05976552,"IC_LO","Competidor 3"
"973",207,686205.340858128,2740727.39968322,"IC_LO","Competidor 3"
"974",208,954176.942824754,2404269.83273887,"IC_LO","Competidor 3"
"975",209,-78855.5741939882,2574737.22129656,"IC_LO","Competidor 3"
"976",210,699544.98790543,2684195.45315138,"IC_LO","Competidor 3"
"977",211,385307.80395575,2439088.44057413,"IC_LO","Competidor 3"
"978",212,131406.432945257,2154370.91940168,"IC_LO","Competidor 3"
"979",213,39824.569758157,2157967.74817031,"IC_LO","Competidor 3"
"980",214,498134.31523149,2561892.40728963,"IC_LO","Competidor 3"
"981",215,354012.057804204,2506478.49825472,"IC_LO","Competidor 3"
"982",216,1264490.59104099,2452538.34289446,"IC_LO","Competidor 3"
"983",217,15393.6359857039,2664847.38265386,"IC_LO","Competidor 3"
"984",218,4190.59266651678,3234995.17790871,"IC_LO","Competidor 3"
"985",219,562695.964287167,3176682.00731068,"IC_LO","Competidor 3"
"986",220,636190.076268821,2669550.66716128,"IC_LO","Competidor 3"
"987",221,1142786.30878696,2345600.57081314,"IC_LO","Competidor 3"
"988",222,-114726.57570074,2603143.24809708,"IC_LO","Competidor 3"
"989",223,179767.401437466,3241641.84477377,"IC_LO","Competidor 3"
"990",224,370372.599909122,2999972.02200863,"IC_LO","Competidor 3"
"991",225,812043.863935621,2572886.15586871,"IC_LO","Competidor 3"
"992",226,992124.97224315,2414197.63684059,"IC_LO","Competidor 3"
"993",227,484764.486173792,3087200.36936805,"IC_LO","Competidor 3"
"994",1,33437807.75,0,"Real","Competidor 4"
"995",2,35073558.45,0,"Real","Competidor 4"
"996",3,32645099.16,0,"Real","Competidor 4"
"997",4,34642263.42,0,"Real","Competidor 4"
"998",5,33675869.75,0,"Real","Competidor 4"
"999",6,36985648.41,0,"Real","Competidor 4"
"1000",7,32974603.45,0,"Real","Competidor 4"
"1001",8,35570467,0,"Real","Competidor 4"
"1002",9,34079241.6,0,"Real","Competidor 4"
"1003",10,38213896.75,0,"Real","Competidor 4"
"1004",11,35174862,0,"Real","Competidor 4"
"1005",12,37668439,0,"Real","Competidor 4"
"1006",13,33837213,0,"Real","Competidor 4"
"1007",14,37467298.75,0,"Real","Competidor 4"
"1008",15,35800765,0,"Real","Competidor 4"
"1009",16,38603352.54,0,"Real","Competidor 4"
"1010",17,36404870.5,0,"Real","Competidor 4"
"1011",18,38369910.25,0,"Real","Competidor 4"
"1012",19,37140364,0,"Real","Competidor 4"
"1013",20,39344948.5,0,"Real","Competidor 4"
"1014",21,38737621.79,0,"Real","Competidor 4"
"1015",22,38697455,0,"Real","Competidor 4"
"1016",23,39372107,0,"Real","Competidor 4"
"1017",24,37786228,0,"Real","Competidor 4"
"1018",25,36865165.25,0,"Real","Competidor 4"
"1019",26,39275107.75,0,"Real","Competidor 4"
"1020",27,38612591.25,0,"Real","Competidor 4"
"1021",28,38291358.44,0,"Real","Competidor 4"
"1022",29,36530680,0,"Real","Competidor 4"
"1023",30,39143608.25,0,"Real","Competidor 4"
"1024",31,36145296,0,"Real","Competidor 4"
"1025",32,40009287.4,0,"Real","Competidor 4"
"1026",33,36810296.75,0,"Real","Competidor 4"
"1027",34,38820199.75,0,"Real","Competidor 4"
"1028",35,36942626.54,0,"Real","Competidor 4"
"1029",36,38279728.71,0,"Real","Competidor 4"
"1030",37,36713599.65,0,"Real","Competidor 4"
"1031",38,38878726,0,"Real","Competidor 4"
"1032",39,35239253,0,"Real","Competidor 4"
"1033",40,38432345.25,0,"Real","Competidor 4"
"1034",41,36626531.96,0,"Real","Competidor 4"
"1035",42,37423232.75,0,"Real","Competidor 4"
"1036",43,35426015.79,0,"Real","Competidor 4"
"1037",44,36215819.75,0,"Real","Competidor 4"
"1038",45,34014057.75,0,"Real","Competidor 4"
"1039",46,35947355.25,0,"Real","Competidor 4"
"1040",47,34028603.5,0,"Real","Competidor 4"
"1041",48,34774497.46,0,"Real","Competidor 4"
"1042",49,34167737.5,0,"Real","Competidor 4"
"1043",50,35486692,0,"Real","Competidor 4"
"1044",51,34993235.5,0,"Real","Competidor 4"
"1045",52,33389735,0,"Real","Competidor 4"
"1046",53,32728363.25,0,"Real","Competidor 4"
"1047",54,34934400.25,0,"Real","Competidor 4"
"1048",55,32240286.75,0,"Real","Competidor 4"
"1049",56,34041982.5,0,"Real","Competidor 4"
"1050",57,32138055,0,"Real","Competidor 4"
"1051",58,35802476.75,0,"Real","Competidor 4"
"1052",59,32606219.9,0,"Real","Competidor 4"
"1053",60,35029269.7,0,"Real","Competidor 4"
"1054",61,32625893,0,"Real","Competidor 4"
"1055",62,36437347.4,0,"Real","Competidor 4"
"1056",63,34198825.25,0,"Real","Competidor 4"
"1057",64,42200682.75,0,"Real","Competidor 4"
"1058",65,37661437.5,0,"Real","Competidor 4"
"1059",66,34207787.5,0,"Real","Competidor 4"
"1060",67,35882720.5,0,"Real","Competidor 4"
"1061",68,36166056.75,0,"Real","Competidor 4"
"1062",69,36210917,0,"Real","Competidor 4"
"1063",70,38618483,0,"Real","Competidor 4"
"1064",71,37436339,0,"Real","Competidor 4"
"1065",72,38533462,0,"Real","Competidor 4"
"1066",73,39405115.95,0,"Real","Competidor 4"
"1067",74,39735396.96,0,"Real","Competidor 4"
"1068",75,40303443,0,"Real","Competidor 4"
"1069",76,38516637.5,0,"Real","Competidor 4"
"1070",77,39234425,0,"Real","Competidor 4"
"1071",78,38434073.54,0,"Real","Competidor 4"
"1072",79,40522922.5,0,"Real","Competidor 4"
"1073",80,40922353.5,0,"Real","Competidor 4"
"1074",81,36855960.5,0,"Real","Competidor 4"
"1075",82,39090646,0,"Real","Competidor 4"
"1076",83,38049260,0,"Real","Competidor 4"
"1077",84,40217447,0,"Real","Competidor 4"
"1078",85,38656105,0,"Real","Competidor 4"
"1079",86,40079036,0,"Real","Competidor 4"
"1080",87,39617169,0,"Real","Competidor 4"
"1081",88,37106165.9,0,"Real","Competidor 4"
"1082",89,38807681.5,0,"Real","Competidor 4"
"1083",90,34755276,0,"Real","Competidor 4"
"1084",91,37094660.5,0,"Real","Competidor 4"
"1085",92,37563381.6,0,"Real","Competidor 4"
"1086",93,35868018,0,"Real","Competidor 4"
"1087",94,37734625.5,0,"Real","Competidor 4"
"1088",95,35599730,0,"Real","Competidor 4"
"1089",96,37087770.6,0,"Real","Competidor 4"
"1090",97,35526211,0,"Real","Competidor 4"
"1091",98,37792064,0,"Real","Competidor 4"
"1092",99,36434684.5,0,"Real","Competidor 4"
"1093",100,33813720.5,0,"Real","Competidor 4"
"1094",101,36055664.5,0,"Real","Competidor 4"
"1095",102,34595307.5,0,"Real","Competidor 4"
"1096",103,33849890,0,"Real","Competidor 4"
"1097",104,34892672.5,0,"Real","Competidor 4"
"1098",105,31207795,0,"Real","Competidor 4"
"1099",106,35334323,0,"Real","Competidor 4"
"1100",107,33762871.5,0,"Real","Competidor 4"
"1101",108,34035296,0,"Real","Competidor 4"
"1102",109,34052469,0,"Real","Competidor 4"
"1103",110,34059477,0,"Real","Competidor 4"
"1104",111,28300917,0,"Real","Competidor 4"
"1105",112,34875583,0,"Real","Competidor 4"
"1106",113,32625830,0,"Real","Competidor 4"
"1107",114,35402323,0,"Real","Competidor 4"
"1108",115,35622364.5,0,"Real","Competidor 4"
"1109",116,35386457,0,"Real","Competidor 4"
"1110",117,36579541.5,0,"Real","Competidor 4"
"1111",118,35087993,0,"Real","Competidor 4"
"1112",119,35405867,0,"Real","Competidor 4"
"1113",120,37117498,0,"Real","Competidor 4"
"1114",121,37664791.5,0,"Real","Competidor 4"
"1115",122,37058087.5,0,"Real","Competidor 4"
"1116",123,36727186,0,"Real","Competidor 4"
"1117",124,35559095.5,0,"Real","Competidor 4"
"1118",125,36699752.5,0,"Real","Competidor 4"
"1119",126,36675305,0,"Real","Competidor 4"
"1120",127,36432977.5,0,"Real","Competidor 4"
"1121",128,36270899,0,"Real","Competidor 4"
"1122",129,37043403,0,"Real","Competidor 4"
"1123",130,36884333.5,0,"Real","Competidor 4"
"1124",131,36429139.5,0,"Real","Competidor 4"
"1125",132,35404761,0,"Real","Competidor 4"
"1126",133,35779298.4,0,"Real","Competidor 4"
"1127",134,36336396.5,0,"Real","Competidor 4"
"1128",135,36732620.3,0,"Real","Competidor 4"
"1129",136,36359420,0,"Real","Competidor 4"
"1130",137,35790985.46,0,"Real","Competidor 4"
"1131",138,37011707.5,0,"Real","Competidor 4"
"1132",139,34546959.8,0,"Real","Competidor 4"
"1133",140,33648160.8,0,"Real","Competidor 4"
"1134",141,35382076.8,0,"Real","Competidor 4"
"1135",142,34148958.1,0,"Real","Competidor 4"
"1136",143,37409440.4,0,"Real","Competidor 4"
"1137",144,34064797,0,"Real","Competidor 4"
"1138",145,34887114.9,0,"Real","Competidor 4"
"1139",146,34623656.6,0,"Real","Competidor 4"
"1140",147,35239516,0,"Real","Competidor 4"
"1141",148,33809194.5,0,"Real","Competidor 4"
"1142",149,33951018.5,0,"Real","Competidor 4"
"1143",150,32813253.3,0,"Real","Competidor 4"
"1144",151,34451660,0,"Real","Competidor 4"
"1145",152,31440462.7,0,"Real","Competidor 4"
"1146",153,30899367.5,0,"Real","Competidor 4"
"1147",154,32307930.5,0,"Real","Competidor 4"
"1148",155,31927950.3,0,"Real","Competidor 4"
"1149",156,34062149.7,0,"Real","Competidor 4"
"1150",157,32379473,0,"Real","Competidor 4"
"1151",158,31737470.5,0,"Real","Competidor 4"
"1152",159,29726226.5,0,"Real","Competidor 4"
"1153",160,28945026.1,0,"Real","Competidor 4"
"1154",161,29554553,0,"Real","Competidor 4"
"1155",162,29651809,0,"Real","Competidor 4"
"1156",163,30777430.5,0,"Real","Competidor 4"
"1157",164,32502262.6,0,"Real","Competidor 4"
"1158",165,32143846,0,"Real","Competidor 4"
"1159",166,32362110.5,0,"Real","Competidor 4"
"1160",167,32506197.1,0,"Real","Competidor 4"
"1161",168,32325324.3,0,"Real","Competidor 4"
"1162",169,31715527.2,0,"Real","Competidor 4"
"1163",170,32994861,0,"Real","Competidor 4"
"1164",171,34502930.5,0,"Real","Competidor 4"
"1165",172,32263526,0,"Real","Competidor 4"
"1166",173,31326462.5,0,"Real","Competidor 4"
"1167",174,32592038,0,"Real","Competidor 4"
"1168",175,33457145,0,"Real","Competidor 4"
"1169",176,33739225.100388,0,"Forecast","Competidor 4"
"1170",177,34595398.7369014,0,"Forecast","Competidor 4"
"1171",178,34540469.3105426,0,"Forecast","Competidor 4"
"1172",179,34651215.2503279,0,"Forecast","Competidor 4"
"1173",180,33659150.2436755,0,"Forecast","Competidor 4"
"1174",181,34403702.4975107,0,"Forecast","Competidor 4"
"1175",182,33917036.19278,0,"Forecast","Competidor 4"
"1176",183,34761458.2692926,0,"Forecast","Competidor 4"
"1177",184,34464428.2241674,0,"Forecast","Competidor 4"
"1178",185,32570330.7649066,0,"Forecast","Competidor 4"
"1179",186,33984418.9350722,0,"Forecast","Competidor 4"
"1180",187,33646244.4418013,0,"Forecast","Competidor 4"
"1181",188,34571303.5830352,0,"Forecast","Competidor 4"
"1182",189,33495645.4946148,0,"Forecast","Competidor 4"
"1183",190,34819665.3245353,0,"Forecast","Competidor 4"
"1184",191,33378082.7196156,0,"Forecast","Competidor 4"
"1185",192,31655694.4957216,0,"Forecast","Competidor 4"
"1186",193,33373058.8567015,0,"Forecast","Competidor 4"
"1187",194,30699716.6592259,0,"Forecast","Competidor 4"
"1188",195,33489659.1421937,0,"Forecast","Competidor 4"
"1189",196,32093060.6013899,0,"Forecast","Competidor 4"
"1190",197,31629229.0910284,0,"Forecast","Competidor 4"
"1191",198,32453907.9810189,0,"Forecast","Competidor 4"
"1192",199,31664553.1818901,0,"Forecast","Competidor 4"
"1193",200,31725067.4743191,0,"Forecast","Competidor 4"
"1194",201,30996723.4992359,0,"Forecast","Competidor 4"
"1195",202,31597685.5929883,0,"Forecast","Competidor 4"
"1196",203,31705704.6507472,0,"Forecast","Competidor 4"
"1197",204,28893856.7635695,0,"Forecast","Competidor 4"
"1198",205,29774468.0924107,0,"Forecast","Competidor 4"
"1199",206,29717452.6360515,0,"Forecast","Competidor 4"
"1200",207,29150789.979228,0,"Forecast","Competidor 4"
"1201",208,30727442.6035959,0,"Forecast","Competidor 4"
"1202",209,28021948.1332206,0,"Forecast","Competidor 4"
"1203",210,29815933.9386777,0,"Forecast","Competidor 4"
"1204",211,28029356.507724,0,"Forecast","Competidor 4"
"1205",212,27786396.9630018,0,"Forecast","Competidor 4"
"1206",213,28093321.7986778,0,"Forecast","Competidor 4"
"1207",214,28144474.9012357,0,"Forecast","Competidor 4"
"1208",215,25753334.6595118,0,"Forecast","Competidor 4"
"1209",216,29955688.642576,0,"Forecast","Competidor 4"
"1210",217,28631088.9905676,0,"Forecast","Competidor 4"
"1211",218,30156216.204078,0,"Forecast","Competidor 4"
"1212",219,30339104.1178458,0,"Forecast","Competidor 4"
"1213",220,30130117.0202453,0,"Forecast","Competidor 4"
"1214",221,30441316.1252027,0,"Forecast","Competidor 4"
"1215",222,30305153.7092095,0,"Forecast","Competidor 4"
"1216",223,31205215.7068547,0,"Forecast","Competidor 4"
"1217",224,30984184.8488909,0,"Forecast","Competidor 4"
"1218",225,30805400.2973266,0,"Forecast","Competidor 4"
"1219",226,31114527.9007373,0,"Forecast","Competidor 4"
"1220",227,31368657.8462281,0,"Forecast","Competidor 4"
"1221",176,37992956.8928684,0,"IC_HI","Competidor 4"
"1222",177,38850640.2796534,0,"IC_HI","Competidor 4"
"1223",178,38937838.2378524,0,"IC_HI","Competidor 4"
"1224",179,39066892.3504344,0,"IC_HI","Competidor 4"
"1225",180,38113216.0852254,0,"IC_HI","Competidor 4"
"1226",181,38895829.0306035,0,"IC_HI","Competidor 4"
"1227",182,38446903.6365109,0,"IC_HI","Competidor 4"
"1228",183,39328754.7700935,0,"IC_HI","Competidor 4"
"1229",184,39068849.5335922,0,"IC_HI","Competidor 4"
"1230",185,37211579.9354576,0,"IC_HI","Competidor 4"
"1231",186,38662206.0327923,0,"IC_HI","Competidor 4"
"1232",187,38360286.2744595,0,"IC_HI","Competidor 4"
"1233",188,39321323.4428367,0,"IC_HI","Competidor 4"
"1234",189,38281372.9144502,0,"IC_HI","Competidor 4"
"1235",190,39640835.8468691,0,"IC_HI","Competidor 4"
"1236",191,38234437.6771816,0,"IC_HI","Competidor 4"
"1237",192,36546980.8032619,0,"IC_HI","Competidor 4"
"1238",193,38299028.8130439,0,"IC_HI","Competidor 4"
"1239",194,35660127.7590484,0,"IC_HI","Competidor 4"
"1240",195,38484273.8968769,0,"IC_HI","Competidor 4"
"1241",196,37121646.3683978,0,"IC_HI","Competidor 4"
"1242",197,36691557.9113058,0,"IC_HI","Competidor 4"
"1243",198,37549756.4239248,0,"IC_HI","Competidor 4"
"1244",199,36793702.1972262,0,"IC_HI","Competidor 4"
"1245",200,36887302.2510392,0,"IC_HI","Competidor 4"
"1246",201,36191833.3304555,0,"IC_HI","Competidor 4"
"1247",202,36825463.7469358,0,"IC_HI","Competidor 4"
"1248",203,36965948.2473258,0,"IC_HI","Competidor 4"
"1249",204,34186366.6562198,0,"IC_HI","Competidor 4"
"1250",205,35099048.7549848,0,"IC_HI","Competidor 4"
"1251",206,35073912.0544279,0,"IC_HI","Competidor 4"
"1252",207,34538939.5474165,0,"IC_HI","Competidor 4"
"1253",208,36147097.0240941,0,"IC_HI","Competidor 4"
"1254",209,33472925.3214027,0,"IC_HI","Competidor 4"
"1255",210,35298054.9310069,0,"IC_HI","Competidor 4"
"1256",211,33542445.3735952,0,"IC_HI","Competidor 4"
"1257",212,33330280.7200307,0,"IC_HI","Competidor 4"
"1258",213,33667830.3312666,0,"IC_HI","Competidor 4"
"1259",214,33749440.882253,0,"IC_HI","Competidor 4"
"1260",215,31388593.474936,0,"IC_HI","Competidor 4"
"1261",216,35621078.3189595,0,"IC_HI","Competidor 4"
"1262",217,34326450.1251865,0,"IC_HI","Competidor 4"
"1263",218,35881391.8976426,0,"IC_HI","Competidor 4"
"1264",219,36093939.9096508,0,"IC_HI","Competidor 4"
"1265",220,35914460.8256476,0,"IC_HI","Competidor 4"
"1266",221,36255018.1753212,0,"IC_HI","Competidor 4"
"1267",222,36148066.4927455,0,"IC_HI","Competidor 4"
"1268",223,37077193.9139382,0,"IC_HI","Competidor 4"
"1269",224,36885085.3168635,0,"IC_HI","Competidor 4"
"1270",225,36735081.9583751,0,"IC_HI","Competidor 4"
"1271",226,37072851.7312983,0,"IC_HI","Competidor 4"
"1272",227,37355486.8180868,0,"IC_HI","Competidor 4"
"1273",176,29485493.3079076,0,"IC_LO","Competidor 4"
"1274",177,30340157.1941493,0,"IC_LO","Competidor 4"
"1275",178,30143100.3832328,0,"IC_LO","Competidor 4"
"1276",179,30235538.1502214,0,"IC_LO","Competidor 4"
"1277",180,29205084.4021257,0,"IC_LO","Competidor 4"
"1278",181,29911575.9644178,0,"IC_LO","Competidor 4"
"1279",182,29387168.7490492,0,"IC_LO","Competidor 4"
"1280",183,30194161.7684916,0,"IC_LO","Competidor 4"
"1281",184,29860006.9147427,0,"IC_LO","Competidor 4"
"1282",185,27929081.5943556,0,"IC_LO","Competidor 4"
"1283",186,29306631.8373522,0,"IC_LO","Competidor 4"
"1284",187,28932202.609143,0,"IC_LO","Competidor 4"
"1285",188,29821283.7232338,0,"IC_LO","Competidor 4"
"1286",189,28709918.0747795,0,"IC_LO","Competidor 4"
"1287",190,29998494.8022016,0,"IC_LO","Competidor 4"
"1288",191,28521727.7620496,0,"IC_LO","Competidor 4"
"1289",192,26764408.1881813,0,"IC_LO","Competidor 4"
"1290",193,28447088.9003592,0,"IC_LO","Competidor 4"
"1291",194,25739305.5594033,0,"IC_LO","Competidor 4"
"1292",195,28495044.3875105,0,"IC_LO","Competidor 4"
"1293",196,27064474.8343819,0,"IC_LO","Competidor 4"
"1294",197,26566900.2707511,0,"IC_LO","Competidor 4"
"1295",198,27358059.538113,0,"IC_LO","Competidor 4"
"1296",199,26535404.1665541,0,"IC_LO","Competidor 4"
"1297",200,26562832.697599,0,"IC_LO","Competidor 4"
"1298",201,25801613.6680163,0,"IC_LO","Competidor 4"
"1299",202,26369907.4390409,0,"IC_LO","Competidor 4"
"1300",203,26445461.0541687,0,"IC_LO","Competidor 4"
"1301",204,23601346.8709191,0,"IC_LO","Competidor 4"
"1302",205,24449887.4298367,0,"IC_LO","Competidor 4"
"1303",206,24360993.2176751,0,"IC_LO","Competidor 4"
"1304",207,23762640.4110395,0,"IC_LO","Competidor 4"
"1305",208,25307788.1830978,0,"IC_LO","Competidor 4"
"1306",209,22570970.9450385,0,"IC_LO","Competidor 4"
"1307",210,24333812.9463484,0,"IC_LO","Competidor 4"
"1308",211,22516267.6418528,0,"IC_LO","Competidor 4"
"1309",212,22242513.2059729,0,"IC_LO","Competidor 4"
"1310",213,22518813.2660891,0,"IC_LO","Competidor 4"
"1311",214,22539508.9202185,0,"IC_LO","Competidor 4"
"1312",215,20118075.8440876,0,"IC_LO","Competidor 4"
"1313",216,24290298.9661926,0,"IC_LO","Competidor 4"
"1314",217,22935727.8559486,0,"IC_LO","Competidor 4"
"1315",218,24431040.5105133,0,"IC_LO","Competidor 4"
"1316",219,24584268.3260408,0,"IC_LO","Competidor 4"
"1317",220,24345773.214843,0,"IC_LO","Competidor 4"
"1318",221,24627614.0750842,0,"IC_LO","Competidor 4"
"1319",222,24462240.9256736,0,"IC_LO","Competidor 4"
"1320",223,25333237.4997713,0,"IC_LO","Competidor 4"
"1321",224,25083284.3809184,0,"IC_LO","Competidor 4"
"1322",225,24875718.6362781,0,"IC_LO","Competidor 4"
"1323",226,25156204.0701763,0,"IC_LO","Competidor 4"
"1324",227,25381828.8743694,0,"IC_LO","Competidor 4"
"1325",1,4374727,12738123,"Real","Competidor 5"
"1326",2,3207331,12916400,"Real","Competidor 5"
"1327",3,3339479,14639175,"Real","Competidor 5"
"1328",4,3525728,12171131,"Real","Competidor 5"
"1329",5,4265137,13032856,"Real","Competidor 5"
"1330",6,4977378,14329016,"Real","Competidor 5"
"1331",7,3122006,14126851,"Real","Competidor 5"
"1332",8,3338361,12766686,"Real","Competidor 5"
"1333",9,3512670,13824043,"Real","Competidor 5"
"1334",10,3893406,15181926,"Real","Competidor 5"
"1335",11,4548177,14724554,"Real","Competidor 5"
"1336",12,5216008,13155203,"Real","Competidor 5"
"1337",13,3090287,13811339,"Real","Competidor 5"
"1338",14,3344723,14409815,"Real","Competidor 5"
"1339",15,3677999,14982478,"Real","Competidor 5"
"1340",16,3973583,14898550,"Real","Competidor 5"
"1341",17,5279475,13112259,"Real","Competidor 5"
"1342",18,3312839,14238175,"Real","Competidor 5"
"1343",19,3640552,14919475,"Real","Competidor 5"
"1344",20,4331712,15069708,"Real","Competidor 5"
"1345",21,5076637,13734747,"Real","Competidor 5"
"1346",22,3971782,14234121,"Real","Competidor 5"
"1347",23,5440865,15289538,"Real","Competidor 5"
"1348",24,3275423,14727138,"Real","Competidor 5"
"1349",25,4117137,13942963,"Real","Competidor 5"
"1350",26,3551314,13668803,"Real","Competidor 5"
"1351",27,4369707,15857785,"Real","Competidor 5"
"1352",28,3425829,13131792,"Real","Competidor 5"
"1353",29,4080492,13424197,"Real","Competidor 5"
"1354",30,4672027,13891378,"Real","Competidor 5"
"1355",31,3291076,14264873,"Real","Competidor 5"
"1356",32,3734236,14810017,"Real","Competidor 5"
"1357",33,4131930,14551114,"Real","Competidor 5"
"1358",34,5187530,12904530,"Real","Competidor 5"
"1359",35,3463305,14236523,"Real","Competidor 5"
"1360",36,3423865,14348603,"Real","Competidor 5"
"1361",37,4344010,14750368,"Real","Competidor 5"
"1362",38,5202602,12894956,"Real","Competidor 5"
"1363",39,2922966,13276141,"Real","Competidor 5"
"1364",40,3295047,14580834,"Real","Competidor 5"
"1365",41,3666887,15223206.2,"Real","Competidor 5"
"1366",42,4220527,14632057,"Real","Competidor 5"
"1367",43,4507053,12491882,"Real","Competidor 5"
"1368",44,3068050,13366446,"Real","Competidor 5"
"1369",45,3412852,14084838,"Real","Competidor 5"
"1370",46,4149640,14182331,"Real","Competidor 5"
"1371",47,4679273,12563363,"Real","Competidor 5"
"1372",48,2933727,13260554,"Real","Competidor 5"
"1373",49,3334222,14266379,"Real","Competidor 5"
"1374",50,3763175,14273955,"Real","Competidor 5"
"1375",51,5646149,12266166,"Real","Competidor 5"
"1376",52,2987835,11686546,"Real","Competidor 5"
"1377",53,4003814,12613644,"Real","Competidor 5"
"1378",54,2775446,12942803,"Real","Competidor 5"
"1379",55,3406011,14166348,"Real","Competidor 5"
"1380",56,4128079,11843108,"Real","Competidor 5"
"1381",57,2774257,13026938,"Real","Competidor 5"
"1382",58,3123248,13512065,"Real","Competidor 5"
"1383",59,4090352,13797391,"Real","Competidor 5"
"1384",60,4719092,11994771,"Real","Competidor 5"
"1385",61,2850366,13157141,"Real","Competidor 5"
"1386",62,3204588,14699745,"Real","Competidor 5"
"1387",63,4191666,14658737,"Real","Competidor 5"
"1388",64,5879848,14965689,"Real","Competidor 5"
"1389",65,3320538,15238644,"Real","Competidor 5"
"1390",66,2861088,13746562,"Real","Competidor 5"
"1391",67,3346796,14511210,"Real","Competidor 5"
"1392",68,3659875,14213170,"Real","Competidor 5"
"1393",69,5412466,12728732,"Real","Competidor 5"
"1394",70,2826913,14314264,"Real","Competidor 5"
"1395",71,3186897,15419915,"Real","Competidor 5"
"1396",72,4281845,15126753,"Real","Competidor 5"
"1397",73,5001007,14165254,"Real","Competidor 5"
"1398",74,4238757,15920451,"Real","Competidor 5"
"1399",75,5248152,16133136,"Real","Competidor 5"
"1400",76,3283287,13960878,"Real","Competidor 5"
"1401",77,3083314,14563210,"Real","Competidor 5"
"1402",78,3038252,15051529,"Real","Competidor 5"
"1403",79,4125213,16004468,"Real","Competidor 5"
"1404",80,4627097,15781919,"Real","Competidor 5"
"1405",81,3119742,13400354,"Real","Competidor 5"
"1406",82,3324375,14116428,"Real","Competidor 5"
"1407",83,3441132,14671004,"Real","Competidor 5"
"1408",84,3697971,15462307,"Real","Competidor 5"
"1409",85,4485587,15359603,"Real","Competidor 5"
"1410",86,4872082,13316671,"Real","Competidor 5"
"1411",87,3180537,15248398,"Real","Competidor 5"
"1412",88,4355014,15069252,"Real","Competidor 5"
"1413",89,4840930,12671008,"Real","Competidor 5"
"1414",90,2835244,13573525,"Real","Competidor 5"
"1415",91,3021815,14056822,"Real","Competidor 5"
"1416",92,2963552,14181991,"Real","Competidor 5"
"1417",93,3217893,14646775,"Real","Competidor 5"
"1418",94,4091241,14744600,"Real","Competidor 5"
"1419",95,4306770,12772044,"Real","Competidor 5"
"1420",96,2965502,13209555,"Real","Competidor 5"
"1421",97,3118255,14193719,"Real","Competidor 5"
"1422",98,4085284,15309112,"Real","Competidor 5"
"1423",99,4464900,13194395,"Real","Competidor 5"
"1424",100,3831187,13269296,"Real","Competidor 5"
"1425",101,5159027,13526735,"Real","Competidor 5"
"1426",102,5420471,13238199,"Real","Competidor 5"
"1427",103,4638873,12234692,"Real","Competidor 5"
"1428",104,2828632,12962991,"Real","Competidor 5"
"1429",105,2509535,12756777,"Real","Competidor 5"
"1430",106,3081300,13759975,"Real","Competidor 5"
"1431",107,3627540,14298125,"Real","Competidor 5"
"1432",108,4098938,11721062,"Real","Competidor 5"
"1433",109,3542365,13526494,"Real","Competidor 5"
"1434",110,4185549,13441686,"Real","Competidor 5"
"1435",111,3800726,10458015,"Real","Competidor 5"
"1436",112,3218928,12959036,"Real","Competidor 5"
"1437",113,3052240,12514457,"Real","Competidor 5"
"1438",114,2835453,14552489,"Real","Competidor 5"
"1439",115,3131283,14529700,"Real","Competidor 5"
"1440",116,4093491,14276962,"Real","Competidor 5"
"1441",117,5088403,12911313,"Real","Competidor 5"
"1442",118,2730703,13617776,"Real","Competidor 5"
"1443",119,3120869,13951498.5,"Real","Competidor 5"
"1444",120,3137968,16054817,"Real","Competidor 5"
"1445",121,4128440,14657176,"Real","Competidor 5"
"1446",122,4295427,14297202.9,"Real","Competidor 5"
"1447",123,3823829,15776757,"Real","Competidor 5"
"1448",124,4250719,14158384,"Real","Competidor 5"
"1449",125,4429906,12468976,"Real","Competidor 5"
"1450",126,3088764,13999456,"Real","Competidor 5"
"1451",127,3022488,14248653,"Real","Competidor 5"
"1452",128,2976197,15389566,"Real","Competidor 5"
"1453",129,4288219,14344985,"Real","Competidor 5"
"1454",130,5565214,12361188,"Real","Competidor 5"
"1455",131,3291135,12934410,"Real","Competidor 5"
"1456",132,3320176,13494460,"Real","Competidor 5"
"1457",133,3003206.7,14200563,"Real","Competidor 5"
