"","V1"
"16556",15.0337066337374
"16557",14.7801549278524
"16558",14.9779531439827
"16559",14.1906607499643
"16560",15.862139828094
"16561",15.7202164260769
"16562",14.3969788801038
"16563",13.2633122230877
"16564",15.834368515942
"16565",15.4592281206377
"16566",15.1671724495084
"16567",16.0108255799616
"16568",14.6689799435999
"16569",13.8686126867511
"16570",14.567111750779
"16571",15.1093940945911
"16572",13.7980217164539
"16573",15.4074993260295
"16574",14.6781252136343
"16575",15.159437398391
"16576",15.6339099775725
"16577",13.7647651955658
"16578",14.9421549829121
"16579",15.6133072609885
"16580",16.2520171019986
"16581",15.664688027977
"16582",15.1195405520344
"16583",17.1482211949985
"16584",14.4128370803571
"16585",15.0682799317497
"16586",14.8990546498191
"16587",14.9633110275078
"16588",15.9250674558042
"16589",14.2520531789411
"16590",15.7588361642218
"16591",15.1287465166981
"16592",14.2598074843345
"16593",15.2851884045935
"16594",13.6650721426573
"16595",14.6086581926116
"16596",15.0789250840596
"16597",15.8360199627525
"16598",14.0289099138312
"16599",13.7692716596303
"16600",15.7769799945474
"16601",15.898914319326
"16602",14.1261552312757
"16603",15.6671208523196
"16604",15.7350301396523
"16605",14.604145477315
"16606",14.4876067926012
"16607",16.1492757455439
"16608",15.192430569889
"16609",13.9820234168207
"16610",15.2910139667024
"16611",15.5697159252626
"16612",15.7905307549522
"16613",14.7276489041283
"16614",15.8840006213221
"16615",14.8253192691055
"16616",15.3674727873031
"16617",14.5057716191377
"16618",14.7900873254115
"16619",15.8735790532353
"16620",15.6586940303289
"16621",14.6575417536962
"16622",14.8232560910688
"16623",14.9788579311216
"16624",15.5537275144312
"16625",16.0023268997818
"16626",15.3262263702653
"16627",14.4705213004018
"16628",14.828526038936
"16629",13.8598834672682
"16630",14.9137462634382
"16631",16.0429136555469
"16632",14.2723417129932
"16633",14.3531320833828
"16634",15.6742706126562
"16635",15.3061864953751
"16636",15.8464628119845
"16637",15.0100275804887
"16638",15.0702450968244
"16639",15.4284061837203
"16640",14.7880660663641
"16641",14.7557011270287
"16642",14.5779417023642
"16643",14.3504825604065
"16644",14.9726931003458
"16645",15.548582796168
"16646",15.3673966888543
"16647",14.4435431297767
"16648",15.0986929621248
"16649",15.5652973294513
"16650",14.6626508114258
"16651",13.9523094516667
"16652",15.2079260179651
"16653",15.1128488273513
"16654",15.5278948161341
"16655",16.0926753961261
"16656",14.7109294149961
"16657",15.3266994030787
"16658",15.5360897822807
"16659",14.7280254667571
"16660",14.8122715435595
"16661",15.1304534127279
"16662",14.7529104470368
"16663",15.6411488035043
"16664",13.6886358613357
"16665",15.1142879536973
"16666",15.8674235836489
"16667",14.0253828170585
"16668",13.3199023126562
"16669",14.9212451004117
"16670",15.3969505272516
"16671",14.5430709265438
"16672",15.0358834326251
"16673",14.5032298040735
"16674",15.1856868334149
"16675",14.2426631523458
"16676",14.6865955966494
"16677",15.4567734297734
"16678",15.3087279109297
"16679",14.7839070377193
"16680",15.2275368904803
"16681",14.6410019931822
"16682",14.1932206303738
"16683",15.1986989799916
"16684",14.8053996405094
"16685",15.0800643942872
"16686",15.0201412841476
"16687",16.600271854344
"16688",16.4145715658914
"16689",14.5136993600752
"16690",14.6970817880218
"16691",15.4918160599829
"16692",15.4254745372698
"16693",14.4468795187929
"16694",15.6403584967471
"16695",15.0594407969102
"16696",14.8639888669662
"16697",15.1730608896181
"16698",15.8135608524485
"16699",14.7565958046431
"16700",15.0538717030756
"16701",14.7425180829578
"16702",15.0001587256237
"16703",13.8087209575813
"16704",15.3850426605188
"16705",14.7002422938648
"16706",15.1769794567174
"16707",14.2900564054113
"16708",15.8191679030776
"16709",15.7772665801578
"16710",14.1005046744645
"16711",14.7057304029045
"16712",14.532783329991
"16713",14.7985819165801
"16714",15.2386468416841
"16715",15.7988819179438
"16716",14.9202628252889
"16717",14.4835720260101
"16718",14.5870388989557
"16719",13.9731047088574
"16720",13.8199148239067
"16721",15.1969936845212
"16722",15.8934187218387
"16723",14.4071356144059
"16724",14.3543319689449
"16725",14.8626837241717
"16726",14.1614879366415
"16727",14.8219587724961
"16728",15.2087991299362
"16729",15.3220767283092
"16730",15.2799700788656
"16731",13.7226003019058
"16732",14.8753424309278
"16733",13.5858286706176
"16734",14.7220221747632
"16735",16.4137846450594
"16736",15.6627330463605
"16737",14.1804615218328
"16738",14.0557383548456
"16739",13.3874077625465
"16740",14.9818433985688
"16741",14.7581989047609
"16742",13.7185122059373
"16743",14.5931121049286
"16744",16.2494100329991
"16745",14.0135080305052
"16746",14.0796140884963
"16747",14.4261529373212
"16748",15.7549164521693
"16749",15.2722097231989
"16750",15.1373182347039
"16751",14.8425440146961
"16752",14.7619296981376
"16753",13.8853912309556
"16754",15.212334624138
"16755",15.2444479374946
"16756",14.6475339009898
"16757",13.5800946057372
"16758",14.0426825676605
"16759",14.4155405005964
"16760",14.4543751352813
"16761",14.5055972017416
"16762",15.8937842411629
"16763",14.3165458694952
"16764",14.9522828732924
"16765",14.0006263692918
"16766",15.0941987087806
"16767",14.9882605053121
"16768",14.5956525556952
"16769",15.1088836502629
"16770",14.8796737585617
"16771",15.4302950162366
"16772",15.5942620246423
"16773",14.551635843544
"16774",14.9688896415696
"16775",14.8881035016454
"16776",16.4574464507799
"16777",14.614973769306
"16778",14.7037923083635
"16779",14.7179644014468
"16780",14.8498332170657
"16781",15.0162866352853
"16782",15.9251407174132
"16783",14.459546420779
"16784",14.5840085218292
"16785",13.8064341496404
"16786",15.2722850422884
"16787",15.4118591619991
"16788",15.072196648771
"16789",15.6206751144534
"16790",14.9466488454083
"16791",15.3134785646175
"16792",15.4833519268007
"16793",15.3750915457845
"16794",14.6420599945471
"16795",14.3359325577951
"16796",16.20031491403
"16797",14.3327522367641
"16798",15.2951513348668
"16799",15.2559458791644
"16800",14.4827355951698
"16801",13.1280635096748
"16802",13.9179437329928
"16803",14.0916760862075
"16804",14.6931083354366
"16805",15.5661059877284
"16806",14.5327335385031
"16807",14.9648849738539
"16808",15.052251195888
"16809",15.5593584673477
"16810",13.9205545556919
"16811",14.9644083743793
"16812",15.8417986389457
"16813",14.5543247979121
"16814",15.4143195392257
"16815",16.2398571359149
"16816",15.8626095811577
"16817",14.6215298054114
"16818",14.2354923437845
"16819",15.0858299436175
"16820",16.5992735374586
"16821",14.6112574357191
"16822",14.4945984191334
"16823",15.8268554660514
"16824",14.6952389773295
"16825",14.688585829573
"16826",14.1030788877574
"16827",13.5483020608391
"16828",14.5317084202831
"16829",14.9705590891982
"16830",16.0116895308947
"16831",13.5651275869996
"16832",15.382069891555
"16833",15.5502805508084
"16834",15.3563997934467
"16835",15.0510137170728
"16836",13.8253176619788
"16837",14.0180729247172
"16838",15.7501941696624
"16839",15.1073648944916
"16840",13.5588382450016
"16841",15.2965857276248
"16842",15.2396507877447
"16843",14.3835743938496
"16844",14.7546498797597
"16845",14.830012940142
"16846",16.5383463042925
"16847",15.2943020569174
"16848",16.0118270845736
"16849",14.8508865463381
"16850",15.0686463977657
"16851",14.4207642440142
"16852",13.5247620937526
"16853",14.211501347989
"16854",15.9031885135704
"16855",15.3589132118221
"16856",14.1757400368428
"16857",14.7585419338243
"16858",14.701168284754
"16859",13.9131418994742
"16860",15.3078542916826
"16861",14.6974222599092
"16862",15.5847181751715
"16863",15.4195310219984
"16864",14.7739646097351
"16865",14.5816301310495
"16866",13.9917513868366
"16867",13.8254820069016
"16868",14.7877220338436
"16869",16.019866764575
"16870",15.2121841345292
"16871",14.7950699291073
"16872",15.1093736142391
"16873",15.2977918118569
"16874",15.7383802802298
"16875",14.6971084069199
"16876",14.868927816858
"16877",14.8910242358219
"16878",14.565731173624
"16879",15.5317440490305
"16880",16.0167935767875
"16881",15.1554262876025
"16882",15.4807992144833
"16883",15.8004337315133
"16884",15.3527729678259
"16885",15.1472387690093
"16886",14.9306720115975
"16887",13.5808769357838
"16888",15.627320446741
"16889",16.0096801656198
"16890",15.699986560092
"16891",15.0819688311827
"16892",14.8904791091552
"16893",14.8685088486563
"16894",14.710845489401
"16895",14.594266600257
"16896",14.8309339472341
"16897",15.5321765484466
"16898",15.3507887929485
"16899",15.1151027695772
"16900",13.9172036091418
"16901",15.3843811623187
"16902",15.5822927544831
"16903",15.3746812812119
"16904",13.90373440004
"16905",15.3437245898351
"16906",15.5646486443679
"16907",14.7271111652434
"16908",15.295327954443
"16909",15.147799681422
"16910",14.8326826619822
"16911",13.6259983968678
"16912",14.8753409462316
"16913",14.9380454364434
"16914",16.5794060136064
"16915",15.3047502089493
"16916",15.2678242222413
"16917",15.0176271055854
"16918",14.9171976662391
"16919",15.7091087973286
"16920",15.3036025480338
"16921",15.5187188738617
"16922",15.0095573987308
"16923",15.0847640442644
"16924",15.3274816838951
"16925",14.2968793217927
"16926",14.6095303801246
"16927",14.9275769976697
"16928",15.3264567449183
"16929",14.8215227630372
"16930",14.4387666531824
"16931",14.4440807962905
"16932",14.8467293371284
"16933",15.4388465393242
"16934",14.2998773463006
"16935",14.167915679396
"16936",14.6289588059707
"16937",16.1993061575704
"16938",14.7763070255846
"16939",13.9962465215606
"16940",14.6348549299916
"16941",14.5667919484956
"16942",14.3209551585585
"16943",16.2958488437422
"16944",14.8441328944105
"16945",15.2676784848377
"16946",15.4220787655473
"16947",14.5593560537188
"16948",15.5021206602625
"16949",16.081715549436
"16950",16.111941535711
"16951",15.1342980650265
"16952",15.0545595150654
"16953",13.8328155388962
"16954",13.8744281551568
"16955",15.4832244697561
"16956",14.901548782744
"16957",14.7261578485362
"16958",15.4803300350316
"16959",14.8087976776191
"16960",16.4836956944591
"16961",14.6722180767211
"16962",15.002752422345
"16963",14.3323189495522
"16964",16.6079982578006
"16965",16.3004422544564
"16966",15.5845515383794
"16967",15.3605071429548
"16968",14.1414589594275
"16969",14.6662719469109
"16970",12.7489877410155
"16971",15.3953899835608
"16972",14.3719922756535
"16973",15.6303265421887
"16974",15.1735471461796
"16975",15.3332485814301
"16976",15.2511331444479
"16977",13.6178224038423
"16978",14.9355169091251
"16979",16.9863845374283
"16980",15.5601466543927
"16981",14.2362039347446
"16982",14.5686207277605
"16983",14.5806143438454
"16984",14.5345523663728
"16985",14.5114093806478
"16986",15.2666447474728
"16987",15.8634079626563
"16988",14.8357947388087
"16989",16.0120149417304
"16990",15.1904152952087
"16991",13.7193611111279
"16992",14.2808219699333
"16993",15.1283207592365
"16994",13.8903588388427
"16995",14.0445531804038
"16996",14.7862690912686
"16997",15.2360477036921
"16998",14.7472704170137
"16999",14.5712944624197
"17000",14.9617926770215
"17001",14.6986013068158
"17002",14.5170853844713
"17003",14.5775115258472
"17004",14.6329917275977
"17005",15.886863094845
"17006",15.9839310492828
"17007",15.9585096630987
"17008",15.9670829581826
"17009",15.979992772726
"17010",14.9265811097464
"17011",15.9558098547928
"17012",15.2153281232128
"17013",14.8926954739019
"17014",14.5034433613171
"17015",14.6856301878883
"17016",14.6766426110205
"17017",13.5420073490968
"17018",14.3946313269402
"17019",15.0357577291805
"17020",15.0704972435905
"17021",14.4963355429187
"17022",14.5856056699365
"17023",14.9505499697038
"17024",16.2538050226323
"17025",14.1702265912392
"17026",14.6890344271414
"17027",14.3688412089654
"17028",14.0556642497343
"17029",14.8117502733698
"17030",14.3881704237951
"17031",13.931974477496
"17032",15.2741274880751
"17033",14.5139043951388
"17034",14.5017511845038
"17035",15.8395993827308
"17036",15.1385858263539
"17037",15.0148135073734
"17038",14.341747683222
"17039",15.6848275520375
"17040",14.1467930045688
"17041",13.7598716058915
"17042",13.9832004254339
"17043",15.7640073064276
"17044",15.2813843188126
"17045",14.8553953092166
"17046",15.5097821193714
"17047",14.6699547984524
"17048",14.9466066630826
"17049",15.1138035688873
"17050",14.6608841696702
"17051",14.0796345034973
"17052",14.527982678809
"17053",15.8582062555444
"17054",14.810607148648
"17055",15.5695225073687
"17056",14.7120292495881
"17057",15.5080109708261
"17058",14.7001460752324
"17059",14.9009406976501
"17060",15.1406422887205
"17061",14.8284944095939
"17062",15.2265088922728
"17063",15.5267391635741
"17064",15.0226560591446
"17065",14.6898044875311
"17066",14.6082421306359
"17067",14.6899399074927
"17068",13.6902649646034
"17069",14.7740776937032
"17070",15.4063908236834
"17071",14.8238636918102
"17072",14.689495983405
"17073",15.7342097939452
"17074",15.3555040380559
"17075",15.2509912776991
"17076",15.2561627008106
"17077",14.8852356841778
"17078",14.7400722476662
"17079",12.8663262544979
"17080",13.9080159912417
"17081",14.7913350083318
"17082",15.1622397808134
"17083",15.3346206444063
"17084",14.8489258037026
"17085",14.8034257831756
"17086",13.4241844578284
"17087",13.6805492128994
"17088",14.5988112095489
"17089",14.4482294049708
"17090",14.9384730914002
"17091",15.3065226529702
"17092",14.4619104904188
"17093",14.5923419179527
"17094",15.701089172193
"17095",16.1638035495878
"17096",15.2211229210945
"17097",16.5189309646787
"17098",15.0994040307058
"17099",16.5695003685327
"17100",15.4087400539484
"17101",15.8866463296186
"17102",14.5603601733845
"17103",14.6019205662377
"17104",14.6482375381809
"17105",15.7409090812732
"17106",14.4265957637403
"17107",14.1056637364663
"17108",15.7637838036067
"17109",14.7164066990824
"17110",14.7151387400696
"17111",15.6584444758043
"17112",15.6163034692565
"17113",14.872367027829
"17114",15.1424517951375
"17115",14.8055327404177
"17116",14.64896542394
"17117",15.2251898034338
"17118",14.5412841735708
"17119",15.0611940610245
"17120",14.5165562201583
"17121",13.4754038335938
"17122",14.80305433977
"17123",14.7080531162492
"17124",16.1311669874994
"17125",14.8774262097471
"17126",15.2718698688593
"17127",14.0561268563654
"17128",15.4577607149769
"17129",13.8431775835382
"17130",15.4548720590406
"17131",15.1248804233203
"17132",13.9479315691425
"17133",14.9486808678304
"17134",14.4032349604367
"17135",13.8049079065745
"17136",14.3949636999704
"17137",13.7945156220514
"17138",14.3364393102272
"17139",14.5835779706288
"17140",15.2085643932405
"17141",15.6271528402189
"17142",15.947088330516
"17143",15.393602465475
"17144",15.2090871709782
"17145",14.8522725668555
"17146",15.1827703180233
"17147",14.8406406393245
"17148",15.0440354205607
"17149",14.9121945864117
"17150",14.4611265238345
"17151",14.6256956989238
"17152",15.0497300751677
"17153",14.2933848714762
"17154",14.9528000456228
"17155",14.4149499632401
"17156",13.9505763697859
"17157",15.148220940389
"17158",14.4265984275483
"17159",15.3485119564537
"17160",14.94952624209
"17161",16.0760008018513
"17162",13.5271634136517
"17163",14.8878571307842
"17164",15.5167876244513
"17165",14.6666465612277
"17166",14.1230602370931
"17167",15.2692335331728
"17168",15.3038505864984
"17169",15.6640512528275
"17170",14.7717658682145
"17171",15.5138420491105
"17172",15.3224695805916
"17173",14.1467977241215
"17174",15.4217344612973
"17175",14.7360651291424
"17176",15.2062616854477
"17177",14.766480608522
"17178",14.5361121217717
"17179",14.4067458969236
"17180",15.4262347158841
"17181",14.8239187878671
"17182",14.5763337462894
"17183",14.9888277736865
"17184",16.1798372930222
"17185",13.5266629558364
"17186",14.7470322099155
"17187",14.0903050392475
"17188",14.473804001708
"17189",16.1260296024513
"17190",14.1464381533458
"17191",15.5809543016538
"17192",15.3853328493088
"17193",15.5765121784599
"17194",14.1902513914093
"17195",14.8237482876988
"17196",16.2126972551256
"17197",15.6822397447895
"17198",15.1890209964423
"17199",14.9519388202998
"17200",15.442992915501
"17201",15.8490356505183
"17202",14.7176037557705
"17203",15.2725077717032
"17204",15.1558227550733
"17205",15.7504502260054
"17206",13.177426063431
"17207",15.2954606425016
"17208",13.7748011900284
"17209",14.8538007103507
"17210",15.336097267244
"17211",15.439407840625
"17212",13.6741249392146
"17213",15.0354650665444
"17214",14.907965429673
"17215",15.4663497326845
"17216",15.1861823236703
"17217",15.3875196963399
"17218",15.812732801825
"17219",14.4191089160918
"17220",14.8073884622668
"17221",15.1559015441051
"17222",15.281236503613
"17223",15.2240995634962
"17224",15.6915193883842
"17225",13.7841602843542
"17226",14.3584650457265
"17227",15.0098295846618
"17228",15.8417234721116
"17229",14.8766936703583
"17230",14.2605794300666
"17231",13.6311042771238
"17232",15.5345903073009
"17233",16.6030143390149
"17234",14.4634315297811
"17235",14.1875301414269
"17236",15.1682429584227
"17237",15.5437519319545
"17238",15.4255905000048
"17239",14.4603571727867
"17240",15.3259683563824
"17241",14.760669218674
"17242",14.8525808248991
"17243",15.359901539049
"17244",15.0822231427835
"17245",15.5963436096002
"17246",15.771692081639
"17247",14.7845944793972
"17248",14.5977392118077
"17249",14.4412791169891
"17250",14.7212864628923
"17251",15.5299699390699
"17252",14.6519002179455
"17253",14.2832061983012
"17254",14.984714562703
"17255",15.321869588855
"17256",15.1735518670447
"17257",14.8028003305678
"17258",14.7888602938593
"17259",14.7778087096488
"17260",15.2598322619127
"17261",15.8245425715225
"17262",16.1136189950359
"17263",14.898250993053
"17264",14.7080541983538
"17265",15.1010221614506
"17266",15.6418036772794
"17267",14.8283079108763
"17268",14.2284277952293
"17269",15.2230614336971
"17270",14.6075762991158
"17271",15.2957252571362
"17272",14.8001105344809
"17273",15.5673251323657
"17274",15.4696722975609
"17275",15.0729290323944
"17276",14.7074700707564
"17277",12.9803622713398
"17278",14.922343428395
"17279",15.1133556580411
"17280",15.2847120540713
"17281",15.1644224513702
"17282",15.4277542879076
"17283",13.9112411906641
"17284",14.5687987018141
"17285",16.1747987142852
"17286",15.0480739769142
"17287",15.2218868642831
"17288",15.9050195216202
"17289",14.4436869668293
"17290",15.8437017364044
"17291",15.964596850304
"17292",15.7811035082603
"17293",15.8309968760113
"17294",15.2188510616153
"17295",15.2009139907621
"17296",14.2292615266273
"17297",14.2781564509567
"17298",14.7579233825701
"17299",15.065404564275
"17300",16.2351886065458
"17301",15.1041530138753
"17302",14.1997670259964
"17303",14.8396998147355
"17304",14.8060003722823
"17305",15.2903949269338
"17306",13.2679830977127
"17307",14.4903558453511
"17308",14.4817000268042
"17309",15.8083507497927
"17310",14.5925282832943
"17311",16.4800261039545
"17312",16.3341681085354
"17313",14.3447059397137
"17314",15.0393359615388
"17315",15.253390648597
"17316",15.3060927849705
"17317",13.9522903325668
"17318",14.3527331647344
"17319",14.6414255187111
"17320",15.383095888412
"17321",14.9668290376865
"17322",15.4303575198482
"17323",14.7932092857419
"17324",13.3533285068971
"17325",14.5736389116362
"17326",15.2386323997223
"17327",15.8491627730903
"17328",15.1092350600834
"17329",14.3173130634526
"17330",14.1486858608767
"17331",14.8083898234487
"17332",15.287943774772
"17333",14.6080124805163
"17334",14.1975208408355
"17335",15.0225083311335
"17336",15.3036151954893
"17337",14.567442511768
"17338",14.0578900921672
"17339",15.1491019681236
"17340",14.5836071370953
"17341",13.902503241825
"17342",15.8500809146979
"17343",15.0561156218804
"17344",14.6363100533411
"17345",14.8579442256519
"17346",15.5328510087905
"17347",14.2367923166063
"17348",16.1632392794724
"17349",15.7928561100807
"17350",15.3070690343807
"17351",15.1333152652764
"17352",15.3468236452388
"17353",14.7410744205498
"17354",14.9995047306794
"17355",14.6919298626849
"17356",14.5188594946964
"17357",14.4415336942982
"17358",14.4197358522242
"17359",14.9645637714426
"17360",15.980746323761
"17361",14.6938080794845
"17362",14.6867871273352
"17363",14.5308184040708
"17364",13.897123816229
"17365",14.3238881691254
"17366",15.4172037687412
"17367",13.6979812761085
"17368",14.4200386523618
"17369",14.8203815681482
"17370",14.2208169762049
"17371",14.5588823875919
"17372",14.3746055700452
"17373",15.4658205209144
"17374",14.9390133919568
"17375",14.9296799937271
"17376",15.0555398875531
"17377",14.1402656357194
"17378",13.9569072956181
"17379",14.241426419396
"17380",14.6855564206294
"17381",14.2388766067177
"17382",15.1225984364803
"17383",14.7420760020144
"17384",15.3893827091428
"17385",15.4975146389292
"17386",15.8670272670938
"17387",14.2027603728572
"17388",14.1954755370887
"17389",14.7716774832084
"17390",14.1590876982626
"17391",13.3594208712661
"17392",14.9902808855452
"17393",15.3068038615075
"17394",14.5721876603287
"17395",15.1255207149848
"17396",15.1003660942676
"17397",13.9431564260936
"17398",15.2806228859082
"17399",15.1746157504828
"17400",14.3229262745173
"17401",13.8230256286162
"17402",15.0985632892941
"17403",15.1743046974805
"17404",14.4947055915974
"17405",16.4174514817801
"17406",15.2920668983103
"17407",15.7207155364903
"17408",15.8798767466162
"17409",16.5568804212512
"17410",15.6439402835412
"17411",14.8752192125361
"17412",14.8251267664214
"17413",14.7243334961319
"17414",14.7373770497287
"17415",14.8258299670058
"17416",15.1817797539151
"17417",14.2870887020835
"17418",14.905137947877
"17419",16.3950866278064
"17420",14.4497955011609
"17421",15.7050092452053
"17422",15.4880322065833
"17423",14.4429011611223
"17424",14.9837681963987
"17425",15.2002536525439
"17426",14.5368440195917
"17427",14.8282055310201
"17428",15.8827073151683
"17429",15.5982309569641
"17430",15.2368108518378
"17431",15.3641428269615
"17432",14.6621592874261
"17433",14.8624078680799
"17434",15.143342242322
"17435",14.3702961113194
"17436",14.1308853054016
"17437",14.9948546807348
"17438",14.5735365426434
"17439",16.0089537986936
"17440",14.4346982751777
"17441",15.5043481573118
"17442",13.7112097129607
"17443",15.5395042010584
"17444",15.320720829731
"17445",15.0333726289908
"17446",15.0972953876948
"17447",14.6951985053352
"17448",14.018328315223
"17449",15.5446960524851
"17450",14.4348779217125
"17451",15.4637489249341
"17452",14.8395981490532
"17453",15.1363590181317
"17454",14.1253332170639
"17455",15.6879228241996
"17456",15.6389380776273
"17457",14.0538611707924
"17458",13.8825323257919
"17459",14.4556001510953
"17460",15.1275295520374
"17461",14.6994987159832
"17462",14.9582427402914
"17463",15.2334403154189
"17464",14.2006113802817
"17465",15.3964087633535
"17466",15.5997121407579
"17467",15.1433225082727
"17468",14.2232662324472
"17469",14.1836058443943
"17470",15.254654878352
"17471",15.2603553258643
"17472",14.2334282354016
"17473",15.0940037331272
"17474",14.844861059465
"17475",14.9638116857964
"17476",14.2238917329404
"17477",14.4294343841875
"17478",14.565277476247
"17479",15.1159310066361
"17480",15.3829153075583
"17481",15.518678817056
"17482",15.1013809073655
"17483",14.5772766078729
"17484",15.3722093280455
"17485",14.8956722996973
"17486",15.6621645705604
"17487",14.6467500539253
"17488",15.1713082002876
"17489",13.2533948280314
"17490",15.4939718629368
"17491",14.3835083318515
"17492",13.2864561525971
"17493",13.3724230334957
"17494",15.5365864800944
"17495",16.1206852626586
"17496",14.3613818996897
"17497",14.5467235343583
"17498",15.079224320653
"17499",14.913371048526
"17500",16.2641432986221
"17501",15.3238254049534
"17502",15.0872931639208
"17503",14.5900255546504
"17504",14.7828275436156
"17505",14.3603592671491
"17506",15.453360768193
"17507",15.4088783230824
"17508",16.5645448863537
"17509",15.1236374825848
"17510",14.5586362289527
"17511",14.1327990107003
"17512",14.8623183621734
"17513",15.1634832131742
"17514",16.4700164910686
"17515",15.1931656220897
"17516",14.8265999229403
"17517",15.5715514126564
"17518",15.2334872502045
"17519",14.0824579092855
"17520",15.5208330330371
"17521",14.7999526489879
"17522",15.9355358194318
"17523",15.8396214126728
"17524",14.4109980076094
"17525",14.5166452579492
"17526",14.5921103357171
"17527",15.4854875296012
"17528",15.6233814673433
"17529",14.8704721108272
"17530",13.9502766101957
"17531",16.1270450756653
"17532",15.3742055644396
"17533",16.2244412793994
"17534",15.2422278365882
"17535",14.6548323330282
"17536",14.5391016975087
"17537",15.9821547809022
"17538",13.9515596409591
"17539",14.4328262309184
"17540",15.0342166200153
"17541",13.1386828544006
"17542",15.1049311823731
"17543",14.0829313315621
"17544",15.0405520259152
"17545",14.4587249972176
"17546",14.752309126679
"17547",15.537920965333
"17548",15.5008543090152
"17549",14.6982976294723
"17550",14.211268526779
"17551",14.8964135778206
"17552",16.3505600945409
"17553",14.2016849304306
"17554",14.7141994976222
"17555",15.4606683188445
"17556",14.4287357684101
"17557",15.9960566889745
"17558",14.4157282322278
"17559",13.7784952204303
"17560",16.4736129381893
"17561",15.3349987067792
"17562",14.8241837322552
"17563",15.3084911916993
"17564",14.6496203003157
"17565",14.946145445983
"17566",14.5224839864971
"17567",14.9297969608813
"17568",13.9083411060671
"17569",15.4986493015572
"17570",15.3486304593448
"17571",15.5502100994883
"17572",15.0167923898259
"17573",14.9256960836594
"17574",15.0163987240361
"17575",16.1499287563906
"17576",16.6675754648903
"17577",14.9291781604366
"17578",15.2510617189942
"17579",15.0312171098506
"17580",14.4805287837694
"17581",13.939951506839
"17582",14.8965340067811
"17583",13.9318687086938
"17584",14.8546248668119
"17585",14.7203645389895
"17586",14.2508294447821
"17587",15.078935860269
"17588",14.1797606650043
"17589",15.2796209879407
"17590",14.8588342338711
"17591",15.0978787723178
"17592",15.4070524697093
"17593",15.7107596551363
"17594",14.5643231694526
"17595",15.4785400322048
"17596",15.2864452896403
"17597",14.3851534916345
"17598",15.1774061659228
"17599",14.8655682095241
"17600",15.0860178870936
"17601",14.9935802876777
"17602",15.0434515306962
"17603",14.3997047552884
"17604",15.2487749201098
"17605",14.8096471740809
"17606",14.2967893263558
"17607",14.9967850068924
"17608",15.9336831577846
"17609",15.1751415115761
"17610",14.7198746908855
"17611",14.9283017152906
"17612",14.6965881701171
"17613",14.098666789793
"17614",14.6079926170016
"17615",13.5062880134266
"17616",14.3375840067149
"17617",14.9366243993541
"17618",14.4518037141833
"17619",15.6081679114194
"17620",15.5086451059729
"17621",15.3039874016057
"17622",15.2777425585832
"17623",15.2409684117893
"17624",14.4170460791578
"17625",14.883429727323
"17626",14.1607994546264
"17627",14.783632688577
"17628",15.2313680979459
"17629",15.0957849597558
"17630",14.7251796026162
"17631",14.8779296244918
"17632",15.5365262801558
"17633",15.2337925704324
"17634",14.5319544857273
"17635",14.2017291515888
"17636",16.2237452407508
"17637",13.8934626854766
"17638",15.0772337628659
"17639",14.5762656115559
"17640",13.9212670362148
"17641",14.5115414222932
"17642",16.098594094994
"17643",15.1805718335829
"17644",14.9969725327902
"17645",15.4759703059227
"17646",15.2644156014099
"17647",14.6660879081013
"17648",14.0002466726156
"17649",14.322448678461
"17650",14.0037466957306
"17651",14.8048098900111
"17652",14.7479392720008
"17653",14.7381441470167
"17654",14.8250546982916
"17655",15.0910185485327
"17656",14.0129539247003
"17657",15.5711696107442
"17658",15.705096446187
"17659",14.9106102652051
"17660",15.5099616631913
"17661",15.8814616230995
"17662",15.6822091498169
"17663",14.9707007449203
"17664",15.3220077626112
"17665",15.028426498004
"17666",15.2551022457596
"17667",14.9630792292608
"17668",15.1316067712929
"17669",15.4384980043629
"17670",14.3578706552322
"17671",14.9276308492091
"17672",14.3913499841663
"17673",14.8489636346557
"17674",15.2647908726841
"17675",15.2532382768026
"17676",15.6836964922454
"17677",15.5339106915612
"17678",15.1368219077995
"17679",15.022003930233
"17680",15.2345043598617
"17681",15.8889011644105
"17682",15.4178012452463
"17683",14.7501997348239
"17684",14.9392980448136
"17685",13.6166976880649
"17686",14.5039370014548
"17687",14.6052237638489
"17688",14.3432471738615
"17689",15.0132799096625
"17690",15.3290516774005
"17691",14.1484969601765
"17692",15.3484588887767
"17693",14.5877011931812
"17694",14.5876962757102
"17695",16.2394609267299
"17696",15.4682959055869
"17697",14.2869270877862
"17698",14.8580235197383
"17699",15.9011439010728
"17700",15.4584913059072
"17701",14.0833172327133
"17702",14.8728218289346
"17703",14.5325356097863
"17704",15.1624286039881
"17705",15.7923983071657
"17706",14.0451469763375
"17707",14.8776180386698
"17708",15.4826840005022
"17709",14.7594067869883
"17710",14.6806829142618
"17711",14.0688812951999
"17712",15.6716955520446
"17713",15.0960622591243
"17714",14.7399923305753
"17715",13.6271398182849
"17716",14.5858849479697
"17717",14.9382367501312
"17718",14.9755460999971
"17719",14.2769432603498
"17720",14.2500707768751
"17721",15.0493696160818
"17722",13.9437164264113
"17723",15.843379522701
"17724",14.5777949414342
"17725",14.9607932968908
"17726",13.8890154247043
"17727",14.7467030390795
"17728",15.2918624734934
"17729",15.9043007280912
"17730",15.0199449131311
