,PC1,PC2,Indice
10541,42.08091033,-70.79278498,43.675317
10542,32.94228394,-66.46556966,42.09081675
10543,26.63752258,-67.78154734,40.95630137
10544,29.2008888,-66.32861184,41.34215143
10545,31.38187381,-69.00063788,41.62730055
10546,32.43869621,-67.36470554,41.94208168
10547,37.37585693,-65.80757932,42.79523246
10548,26.50451048,-65.2084201,40.88964
10549,23.69849705,-65.81203159,40.54439686
10550,27.73667312,-65.15705892,41.23825144
10551,38.44189391,-69.96572242,42.97172238
10552,29.63554442,-66.061815,41.57728184
10553,34.31945154,-71.05898281,42.40608742
10554,37.82041181,-74.0763787,42.89877284
10555,38.07639799,-72.77751629,42.92265939
10556,29.85911916,-69.11929325,41.53371351
10557,34.95148239,-71.00513409,42.27558211
10558,22.90115625,-62.32396331,40.59692948
10559,28.23285246,-68.7304898,41.34943135
10560,34.73609624,-66.63727029,42.43008663
10561,38.17397485,-69.49159832,42.81182832
10562,33.90019567,-66.71211617,42.23855471
10563,31.63508962,-70.08262422,41.9412374
10564,33.33887914,-67.77914886,42.19736436
10565,29.09013224,-69.29881908,41.30041878
10566,25.05460985,-66.67133639,40.6636112
10567,33.57115634,-66.69426992,42.03209565
10568,33.33310712,-71.66369128,42.19017303
10569,31.3224931,-67.52824544,41.78291928
10570,38.16553275,-71.13991363,42.98131385
10571,33.41823925,-67.94078186,42.24827916
10572,21.14504201,-66.69069519,40.27797263
10573,22.68876124,-74.34739975,40.53900465
10574,34.65405155,-73.20824912,42.41802749
10575,24.84348956,-71.96407624,40.92100035
10576,27.57124086,-67.57850248,41.08439657
10577,23.52117109,-68.21800085,40.58571042
10578,28.91232423,-75.77942588,41.3257998
10579,25.34729164,-66.13841886,40.87140703
10580,29.94795206,-71.17337857,41.56831676
10581,34.54513391,-74.46814957,42.2802595
10582,28.28548047,-71.09868651,41.44182526
10583,21.72599466,-66.10360575,40.23680354
10584,18.73977947,-68.49325287,40.03061083
10585,18.90326202,-66.0772768,39.73024727
10586,28.40519158,-68.35628809,41.33213525
10587,20.57961113,-65.21060853,40.06420998
10588,31.11322382,-71.63113397,41.72757586
10589,20.31017948,-65.85339204,40.20364826
10590,29.45001329,-71.11291904,41.65256315
10591,27.1794655,-73.25275164,41.20482654
10592,24.1198213,-67.22289284,40.82432973
10593,19.75817064,-65.81486258,40.01010261
10594,33.17549066,-70.429202,42.12235672
10595,27.47806903,-68.73162257,41.10221003
10596,23.93579641,-69.13372417,40.73754364
10597,32.32694919,-69.51803617,41.95376247
10598,21.06425322,-68.35940551,40.26261755
10599,30.32941305,-70.32392095,41.58514323
10600,20.91926682,-60.99365823,40.25950902
10601,14.21705908,-68.3342807,38.99958017
10602,32.67712301,-66.09253306,42.04065104
10603,19.25464718,-66.5084328,39.90673991
10604,22.30851569,-70.02451862,40.45692728
10605,30.01852399,-74.7704751,41.62861455
10606,32.45388577,-70.91238579,41.90235351
10607,19.51401024,-67.09652596,39.94129963
10608,11.3978351,-65.94141302,38.64681995
10609,27.19052206,-68.72179592,41.2289413
10610,28.7516459,-73.97724208,41.41005952
10611,24.09451705,-70.84081393,40.7288536
10612,18.98554112,-63.41185359,39.8510517
10613,34.53882727,-69.80023625,42.14043245
10614,36.05690257,-75.14138899,42.63900785
10615,25.35420887,-68.24025535,40.92791497
10616,18.96296401,-68.00007679,39.84087815
10617,26.69555242,-71.01220616,41.24957225
10618,28.01771412,-66.63544622,41.38370392
10619,24.30582972,-67.32733546,40.6306401
10620,25.09600951,-67.34954566,40.73459206
10621,25.62043669,-64.10937776,40.98150586
10622,27.47376331,-72.40474789,41.21490494
10623,24.76260716,-66.57379755,40.81542855
10624,22.77073565,-70.31665799,40.31562911
10625,34.65009074,-77.62638996,42.28432718
10626,17.14196942,-65.85009825,39.51258495
10627,22.07144725,-70.66386699,40.39236829
10628,32.4930585,-71.67333516,42.16788403
10629,21.56139028,-68.61178461,40.20206322
10630,20.43029904,-67.50731346,40.02440763
10631,25.08978437,-74.04053141,40.71674081
10632,28.07849074,-72.55261869,41.39357347
10633,27.12469117,-67.23522733,41.20803538
10634,19.66033266,-68.66646953,39.98613235
10635,18.89575272,-66.50218766,40.00670548
10636,24.50965717,-62.55785356,40.65990285
10637,22.4780451,-68.47106981,40.57300315
10638,29.48987211,-71.62252647,41.43288768
10639,23.71075441,-68.32275218,40.59162175
10640,23.37632944,-71.89629479,40.61632553
10641,24.74969781,-69.42652152,40.86788968
10642,29.34467052,-73.49612777,41.48705737
10643,24.42177187,-68.210471,40.78010471
10644,25.26623737,-68.59636973,40.93773689
10645,35.78128807,-70.42153427,42.55332482
10646,31.99278896,-70.00579651,41.96231111
10647,22.49091163,-67.95827019,40.46691791
10648,33.76772072,-67.25957965,42.21437286
10649,24.52315255,-70.89058867,40.69548335
10650,15.44389458,-66.54412593,39.41973466
10651,21.9117719,-69.51777148,40.35513724
10652,26.96220866,-69.96851955,40.83884408
10653,32.48942528,-66.95335794,42.07819146
10654,32.5500437,-68.82643392,42.01597711
10655,22.71093854,-68.82250112,40.39591042
10656,31.35103155,-68.80251849,41.73367932
10657,26.34925815,-70.83840081,40.7514508
10658,23.87940981,-67.33924779,40.64519712
10659,25.83270227,-71.07130289,40.88298515
10660,38.33228452,-75.16404501,42.97027679
10661,23.61991664,-69.50372475,40.68293796
10662,26.11898064,-66.66163591,41.05726275
10663,31.27025161,-69.09034196,41.82577772
10664,26.89635691,-71.03540194,41.21492025
10665,25.68878485,-68.46562622,41.00896039
10666,32.16682464,-74.54972605,42.01301331
10667,18.60554668,-66.06406971,40.06094217
10668,30.67078634,-73.39016047,41.65072703
10669,25.47444084,-70.04318643,40.80775746
10670,22.9407931,-74.56465499,40.39446141
10671,28.27482506,-69.2336635,41.41214314
10672,24.6145903,-69.11885569,40.67663814
10673,32.44888004,-72.74946486,42.08583633
10674,26.74723249,-67.80662992,41.05401925
10675,25.68980072,-68.27872939,40.82704622
10676,24.68781911,-70.08206518,40.76542699
10677,25.30607232,-64.55311332,40.84904939
10678,29.45722805,-66.43557696,41.6873715
10679,27.07995584,-70.09016149,41.19015661
10680,20.38243222,-64.79444686,40.07109812
10681,21.64662782,-71.69326575,39.96955752
10682,30.39823403,-67.68995671,41.76676004
10683,22.73450788,-66.37578194,40.43280358
10684,18.06282677,-64.64946769,39.7014789
10685,36.00928366,-72.24433344,42.52772348
10686,16.40010508,-63.43919007,39.45007312
10687,22.01218827,-64.17165932,40.22111718
10688,25.38116057,-68.5569453,40.99226773
10689,29.93040322,-70.13756066,41.49569234
10690,23.13322306,-68.6547158,40.46023577
10691,21.54524555,-74.26032966,40.11074248
10692,25.79553571,-72.01617669,40.84605605
10693,28.11854651,-71.19485923,41.48784166
10694,26.2256523,-68.42292934,40.91856805
10695,16.19864341,-63.71989078,39.4264191
10696,19.79841513,-65.50092383,40.12892298
10697,29.59726108,-68.31704786,41.43560821
10698,26.19210509,-69.12725665,41.09089853
10699,24.27273142,-70.60451035,40.67158471
10700,27.18443503,-67.51367667,41.0095229
10701,25.89484154,-69.01116107,41.09235004
10702,27.1018447,-72.90017512,41.08812955
10703,26.45556484,-66.57087502,40.94090426
10704,22.4554958,-69.70271401,40.41024136
10705,31.2434501,-74.33721442,41.79804576
10706,25.47035705,-71.44795174,40.97189159
10707,23.7620883,-70.4765917,40.44598493
10708,28.91910592,-69.1908352,41.47948662
10709,24.34806507,-71.2754988,40.77387829
10710,26.86213006,-68.02020927,41.152011
10711,27.13697388,-68.49590471,41.22765332
10712,22.3883018,-68.16116828,40.27001611
10713,21.45046853,-65.09133165,40.06754445
10714,31.23542915,-68.59544702,41.75513616
10715,22.47033353,-67.40790418,40.4434365
10716,27.80244886,-68.68582649,41.20409332
10717,19.48880597,-65.95042789,40.14181721
10718,23.89758064,-65.77636957,40.79576035
10719,31.51789093,-71.24210184,42.1903235
10720,31.55079772,-64.75835401,41.95342128
10721,15.01935415,-68.11842161,39.28146986
10722,26.89612015,-68.93357263,40.94949644
10723,30.43838116,-72.24839297,41.52941912
10724,25.28417638,-63.93537629,40.91692961
10725,23.93952127,-69.40656696,40.57703014
10726,31.2854298,-71.9106111,41.74495224
10727,24.61841615,-68.66723227,40.83567094
10728,22.45226041,-70.28425845,40.58759722
10729,30.95952606,-73.73889466,41.7859319
10730,23.9146585,-66.97828128,40.60042629
10731,23.62270382,-69.55157201,40.39218194
10732,23.56938258,-69.69736123,40.57567653
10733,25.55961179,-64.87436568,41.07729201
10734,29.48773766,-73.47597126,41.38516832
10735,27.90783626,-68.25730248,41.22092451
10736,28.21513258,-73.1537685,41.28247887
10737,25.42786647,-70.99871107,40.86345166
10738,26.29454229,-68.1181318,40.94912597
10739,25.88727366,-71.16080338,41.03207075
10740,24.55085079,-67.08175136,40.75633583
10741,29.09836642,-75.44779532,41.38068279
10742,20.92372969,-66.37128194,40.21902017
10743,27.81750831,-69.88391002,41.15050531
10744,22.95575153,-69.72824396,40.60131475
10745,29.07913918,-72.46527749,41.45410082
10746,23.95118189,-62.26375943,40.82788109
10747,28.69141763,-65.38887583,41.3902392
10748,27.5070067,-68.03375036,41.10815905
10749,24.15332319,-71.07316148,40.70674534
10750,31.68542581,-70.19952336,41.88424656
10751,32.67964075,-72.68107951,41.94500871
10752,21.97448732,-66.97252833,40.30046747
10753,26.99049166,-72.49575867,41.09513076
10754,23.32463804,-70.40470656,40.51857441
10755,31.34468177,-72.71434354,41.83386815
10756,25.28363182,-69.36948332,40.65661789
10757,25.12990011,-68.09068179,40.84433408
10758,27.47737884,-64.35679912,41.36428598
10759,21.0644203,-66.49545702,40.08837171
10760,22.69367025,-68.67327277,40.56336408
10761,24.66869867,-66.68482242,40.67851562
10762,17.00183947,-67.67308099,39.41233126
10763,21.07504031,-66.40511121,40.21510672
10764,28.42098911,-64.62028819,41.33189542
10765,27.35151724,-68.47438238,41.20315007
10766,24.76119034,-64.07058604,40.7174931
10767,27.54584194,-73.28793199,41.28093336
10768,25.90863124,-69.2132605,40.97246643
10769,30.12561484,-73.49091605,41.73682431
10770,19.80720981,-70.40436565,39.97938158
10771,31.37955187,-69.69708231,41.79356066
10772,34.06345778,-67.57844343,42.30268684
10773,26.71876318,-67.7357349,41.19192991
10774,21.58550912,-65.21751531,40.34438544
10775,30.68971163,-73.56117718,41.67726832
10776,34.89422593,-69.89123215,42.14668923
10777,30.29644457,-69.137837,41.50639575
10778,16.98098747,-63.17401812,39.66692323
10779,38.58055111,-73.44518234,42.8967513
10780,37.56266461,-72.61473202,42.87641548
10781,25.79359564,-67.19361896,41.03303986
10782,26.4140372,-72.74164565,40.99724472
10783,21.24770472,-70.9598622,40.05039125
10784,18.55998697,-64.17131356,39.76891336
10785,37.45242243,-69.36048106,42.81358137
10786,28.58655778,-70.97798609,41.39234089
10787,27.93201228,-67.20178862,41.34732823
10788,29.48931706,-71.53541647,41.48737538
10789,34.66698386,-74.71315103,42.37578353
10790,29.57107585,-70.49790327,41.4875156
10791,18.78057638,-68.65193114,39.6975512
10792,28.70287046,-68.2965017,41.37200355
10793,40.29328836,-73.15506231,43.43734301
10794,21.08866963,-69.06955588,40.24223289
10795,19.50958018,-63.61314388,39.99936504
10796,27.82008033,-69.98705458,41.203293
10797,28.26801576,-72.19364608,41.33181452
10798,29.86148269,-71.23697111,41.76442248
10799,24.67835282,-71.99120875,40.71029108
10800,25.25610748,-69.52885555,40.79745302
10801,24.72779434,-69.07577727,40.82925418
10802,25.93462626,-70.93970313,40.93099943
10803,34.46523352,-71.94993446,42.61212382
10804,31.50274489,-70.02978104,41.8673701
10805,24.41738196,-65.94341662,40.81926648
10806,22.82396886,-72.67371914,40.46828848
10807,33.55410871,-74.95223833,42.27624681
10808,29.3111462,-66.24723031,41.42003302
10809,26.92012345,-66.91378367,40.89309631
10810,25.77809828,-74.33855947,40.88162972
10811,27.80077592,-71.16197968,41.2700399
10812,16.56824609,-67.87492829,39.54393389
10813,30.20269372,-71.15084706,41.67870167
10814,21.10053234,-66.9867362,40.16782718
10815,26.01440417,-73.85313323,41.06129849
10816,31.89855291,-72.11560951,41.87468277
10817,27.59839686,-65.93497569,41.3423719
10818,37.19128018,-73.02498382,42.6525883
10819,18.82794928,-69.22746322,39.8306169
10820,23.19569398,-68.33051992,40.4606288
10821,37.98998346,-74.10800487,42.78855364
10822,20.8871343,-68.67055048,40.38046244
10823,23.0465467,-70.20780152,40.46824261
10824,27.40500742,-70.16235583,41.2414223
10825,27.82474725,-73.44322073,41.35219333
10826,20.16336111,-66.96781491,40.03690903
10827,28.78432699,-65.99852864,41.46858123
10828,21.5194853,-69.13157562,40.23354776
10829,32.99033541,-70.7775326,42.11938267
10830,22.19939854,-66.10280692,40.44121142
10831,24.5732747,-71.37894282,40.82836832
10832,33.08659344,-72.87098109,41.95973661
10833,22.57863436,-64.96730098,40.46388968
10834,32.3417781,-71.13371247,41.91826609
10835,24.02344344,-68.98101474,40.56332078
10836,31.43397669,-75.36545399,41.78253919
10837,23.811603,-61.95559998,40.60717442
10838,26.23761478,-67.96035272,41.014613
10839,31.58679955,-71.80258559,41.98584504
10840,27.32745337,-71.69271602,41.3297181
10841,29.16255601,-68.02655439,41.52823676
10842,30.22668171,-68.41805829,41.67995549
10843,31.34537235,-70.11187551,41.92865044
10844,25.82322946,-72.21048915,41.01885467
10845,18.55442027,-70.37865024,39.79242355
10846,23.46496348,-65.67962248,40.47077936
10847,19.50958824,-69.36197706,39.92347413
10848,19.39450446,-65.40823223,40.09774305
10849,17.83725771,-62.96779405,39.92714577
10850,24.12386383,-73.01293022,40.65340204
10851,26.68758384,-66.04694269,40.93629132
10852,26.51945394,-69.6707227,40.92247583
10853,27.12818562,-67.47604931,40.93976597
10854,34.60788764,-72.97955429,42.35244972
10855,28.14727456,-68.5590038,41.39189229
10856,27.39902383,-70.31114813,41.0590445
10857,19.84146031,-68.26247984,39.9569981
10858,22.36165348,-67.25047159,40.44021623
10859,28.9674752,-68.7183593,41.47615902
10860,23.09060781,-66.73547973,40.4069569
10861,33.75966441,-72.21687298,42.27270989
10862,20.73374214,-69.8291911,40.15659193
10863,32.82030188,-65.65794843,42.18678758
10864,28.84663755,-71.76241044,41.34274377
10865,22.95284252,-67.73180241,40.5414207
10866,25.3308457,-69.7985839,40.85845812
10867,27.34016253,-66.74891453,41.20798395
10868,29.025828,-68.37345652,41.39600991
10869,17.97109831,-65.09566948,39.68447633
10870,24.19972957,-68.63997162,40.62284354
10871,21.29964538,-65.12922571,40.17891341
10872,24.44077928,-64.7418216,40.88529713
10873,27.12116434,-71.48831068,41.01848885
10874,24.58714837,-66.72828736,40.75258753
10875,32.89798197,-70.31161081,42.04488184
10876,26.64590177,-69.25337638,41.1522461
10877,24.51591044,-73.69593684,40.81310594
10878,25.46827854,-67.41173683,40.89267518
10879,29.52438183,-68.57503375,41.44900992
10880,23.12158928,-69.79536574,40.50483826
10881,26.44742826,-71.87788029,40.98206926
10882,27.45441394,-66.72415883,41.28772089
10883,26.06274996,-68.41867103,41.01733096
10884,23.73310304,-70.88340693,40.68209943
10885,13.13982471,-62.14187162,38.97740553
10886,17.98070639,-67.07415236,39.52297629
10887,21.92819948,-72.14573012,40.3231915
10888,23.48982171,-65.73394891,40.91686611
10889,26.34732225,-71.31449002,40.87794256
10890,26.45981742,-63.72845451,41.07066351
10891,25.73245506,-66.09232747,41.01055951
10892,32.92766699,-64.94089354,42.14695326
10893,19.00480616,-64.24911314,39.92762045
10894,21.9710513,-71.77595242,40.44744918
10895,25.69576898,-66.83528462,40.86678294
10896,30.24399796,-66.75316483,41.68529712
10897,25.75035529,-68.20592404,40.82844565
10898,31.83119477,-69.35530663,41.92554584
10899,33.14746518,-72.9110316,42.03003508
10900,19.77445172,-65.45582539,39.99618617
10901,21.64937221,-69.34241953,40.09938051
10902,25.35895833,-69.4258167,40.80855076
10903,18.07488894,-65.2016067,39.74224713
10904,29.90230573,-76.49159312,41.60923232
10905,30.53938861,-71.9037866,41.50350613
10906,29.87919376,-66.60423322,41.66880677
10907,16.46559677,-68.12083234,39.37918911
10908,30.78236511,-69.15714051,41.7242297
10909,18.27690596,-69.43219801,39.78536938
10910,22.96598694,-72.09207307,40.41374177
10911,28.1098073,-70.04033246,41.19792503
10912,33.57815476,-71.72215014,42.30807581
10913,27.59965742,-69.96358503,41.34973086
10914,22.33439592,-68.54468704,40.44781909
10915,21.86482359,-64.9136848,40.30725475
10916,34.91794906,-73.43712171,42.41235779
10917,20.58183598,-66.80271986,40.03414465
10918,29.07602551,-69.13287687,41.4674282
10919,18.99636999,-69.78338575,39.77281218
10920,27.38237867,-70.98011095,41.16423825
10921,28.46187772,-67.23503849,41.3693671
10922,27.49065945,-66.59369519,40.98641718
10923,29.3614358,-69.93332519,41.43301155
10924,24.10338316,-65.44268561,40.54032599
10925,27.85183537,-70.77679301,41.28984193
10926,26.47676357,-67.10651394,41.17709995
10927,24.55363606,-65.26789321,40.77391291
10928,35.61196188,-72.01562468,42.42607791
10929,27.12398897,-70.15147285,41.02119566
10930,19.08876915,-68.64215951,39.77592306
10931,29.26228283,-69.83363514,41.48491612
10932,23.94792981,-64.41575845,40.7976082
10933,26.4388721,-74.24328148,41.02770411
10934,33.64805843,-71.92495822,42.1986917
10935,29.02733604,-63.61035525,41.36355121
10936,25.48154101,-68.10606212,40.89653833
10937,27.84616747,-73.57482309,41.0860295
10938,27.49911075,-70.74076819,41.25480545
10939,30.55746092,-68.87271181,41.67479887
10940,24.8815356,-63.07420312,40.70469943
10941,32.92530427,-72.04667509,41.89156757
10942,28.43054336,-69.77684502,41.45458243
10943,25.81860645,-66.89516821,40.80454603
10944,23.97407462,-73.6033974,40.8017088
10945,24.58145953,-69.09772221,40.78256011
10946,26.93709573,-68.38182317,40.97263687
10947,28.31901374,-68.93665665,41.23173703
10948,27.1661254,-69.1397565,41.0898499
10949,26.72531692,-70.65713224,41.33011957
10950,35.84514452,-70.75006298,42.51308979
10951,31.55649856,-75.5674137,41.80002933
10952,32.34161376,-70.89759282,42.00455349
10953,30.50433551,-70.80826737,41.75579074
10954,29.58314316,-68.09488542,41.51196194
10955,28.51215217,-70.91780325,41.46633404
10956,23.95375505,-70.57997279,40.61691859
10957,26.76219448,-68.37189509,41.067827
10958,20.80228703,-66.88633783,40.1361424
10959,23.47404688,-68.20806252,40.55452421
10960,26.64804853,-67.59702776,41.10595072
10961,28.64565271,-70.92689646,41.35583396
10962,25.97086011,-72.36963108,41.04029557
10963,25.0604536,-69.28831205,40.77927683
10964,28.80904803,-72.885627,41.11272496
10965,24.19476719,-64.96649466,40.58131846
10966,17.4166528,-64.20712505,39.77574041
10967,19.00293488,-67.69411685,39.69048439
10968,21.30778024,-70.72189732,40.30575843
10969,22.98889852,-66.78577106,40.45018025
10970,20.01928509,-69.84748149,40.02800512
10971,31.59787259,-68.85294784,41.74448839
10972,24.12302527,-65.17987158,40.51999639
10973,28.47438565,-68.00679738,41.31360859
10974,18.4753967,-66.70741343,39.66537954
10975,28.5063519,-69.31552245,41.56621608
10976,18.54680893,-69.84466672,39.84234008
10977,24.94776254,-69.12258616,40.75632236
10978,23.83994544,-70.31115124,40.65737701
10979,28.88393621,-71.30993864,41.48121153
10980,26.18390845,-71.83693092,41.28171951
10981,22.94382725,-73.89635059,40.61399644
10982,24.18312093,-71.90725304,40.67037723
10983,22.11287761,-71.4103682,40.30837124
10984,32.24635976,-66.4481043,42.03744702
10985,27.09067363,-69.19665276,41.28085476
10986,22.22993051,-63.77923405,40.49286966
10987,32.1466406,-74.2959835,41.88830183
10988,26.88065345,-67.90483221,41.28821985
10989,23.59232466,-70.31579717,40.50294878
10990,19.79213552,-67.10334868,39.86412655
10991,28.32198387,-65.91260042,41.29009685
10992,26.75516446,-68.36386893,41.11645377
10993,26.32517485,-71.05320068,41.07124499
10994,28.44765733,-67.71127914,41.50931456
10995,25.34150107,-71.00797654,40.9135063
10996,25.2201716,-71.35653674,40.80273546
10997,23.63860776,-64.75776566,40.49979083
10998,27.09779996,-73.43520985,41.07799099
10999,19.32325576,-63.97157277,39.8445404
11000,24.13543227,-67.6472651,40.78801957
11001,26.89281502,-73.08695658,40.92985043
11002,32.9384553,-76.61313991,42.0140854
11003,20.97397724,-69.3091288,40.28912035
11004,20.8211451,-67.50398418,40.0943251
11005,35.29662988,-71.94329809,42.49966493
11006,21.47627183,-63.89131637,40.33271608
11007,25.8428803,-67.74003042,40.83821317
11008,27.67329326,-70.23299364,41.18954584
11009,30.77605205,-75.00415912,41.76075934
11010,23.16285132,-69.32669972,40.51859818
11011,22.80107192,-68.50746928,40.31409579
11012,28.83397684,-74.12254561,41.50833513
11013,33.61795701,-73.59231037,42.21654723
11014,29.02717252,-70.12865294,41.57935528
11015,18.43998836,-65.42274476,39.64747012
11016,28.12583429,-72.89489969,41.07412199
11017,28.92306988,-73.77497074,41.42421514
11018,21.7549006,-68.5911586,40.28198364
11019,35.57332933,-73.24120039,42.54984839
11020,24.06215896,-67.26093601,40.6786673
11021,29.03715112,-70.80500199,41.4663168
11022,34.3787804,-69.76972168,42.45146638
11023,30.63016509,-75.43345389,41.72011373
11024,29.28662178,-73.7706899,41.62091241
11025,27.69557874,-70.55929945,41.27813952
11026,34.27116521,-69.38121323,42.13632471
11027,30.19401889,-67.668528,41.90248087
11028,23.12139148,-69.11509118,40.36901178
11029,22.84085264,-68.66285153,40.45916402
11030,24.08945565,-72.02981285,40.58266616
11031,31.20079774,-72.12629576,41.63617786
11032,20.52025163,-66.46003624,40.15141516
11033,23.04439764,-70.940801,40.47050204
11034,20.26523144,-71.0770748,39.96440114
11035,35.55188428,-72.99012919,42.21714864
11036,25.18087626,-68.30622673,40.8857768
11037,28.18326735,-70.04969158,41.39203577
11038,38.285187,-70.90798054,42.91075931
11039,16.23770884,-64.20154631,39.47731083
11040,26.416192,-73.0896146,41.03673745
11041,31.87585836,-68.06064475,41.81249931
11042,35.92269928,-74.13670322,42.48282825
11043,29.08354583,-71.75755638,41.50857904
11044,22.20639828,-66.89466028,40.47635326
11045,28.87680781,-72.48609713,41.41678704
11046,25.46475962,-69.39331832,41.0481668
11047,21.6603328,-71.88273246,40.49776939
11048,35.304417,-74.4076792,42.55530255
11049,25.08532238,-75.05286563,40.86869337
11050,14.32305971,-63.83146185,39.33461607
11051,28.93937338,-70.84708726,41.54062456
11052,21.50236883,-70.00908681,40.27431732
11053,12.89660968,-64.71483499,38.74682053
11054,26.18137965,-71.76725799,40.89328653
11055,29.59738883,-69.37565038,41.49543175
11056,21.00003688,-63.66764913,40.45410533
11057,21.23157477,-69.21214351,40.11575715
11058,21.55705892,-67.16038655,40.37614898
11059,28.30276899,-74.27180884,41.41997523
11060,26.92487797,-71.79674281,41.02779748
11061,33.78472323,-73.61190857,42.05995798
11062,21.38664917,-65.46465516,40.38298717
11063,32.43734193,-70.9435432,42.0498309
11064,34.34137711,-74.79947232,42.35943822
11065,33.40292011,-66.99996532,42.25112963
11066,29.63803502,-74.05872701,41.3834902
11067,32.31215999,-73.40268535,42.1120668
11068,29.36087145,-70.33784273,41.33845664
11069,31.0073622,-76.85510895,41.48548217
11070,30.64900436,-75.3482515,41.7859632
11071,27.16313714,-75.21784786,41.18167851
11072,18.89603474,-66.700206,39.97987611
11073,32.76249634,-73.74219769,42.20141114
11074,24.38539699,-68.24690124,40.61628811
11075,22.75922441,-70.13019592,40.57716366
11076,25.32827508,-69.29285153,40.89897029
11077,30.22965141,-71.25561163,41.65137272
11078,15.50960536,-66.29546816,39.10753687
11079,24.86671734,-72.62375899,40.97874918
11080,26.56637112,-69.77732739,41.25357189
11081,25.19468268,-65.98003724,40.87793433
11082,35.10225249,-71.37715421,42.32399213
11083,24.93776968,-63.92526627,40.7056827
11084,27.89335697,-66.3690452,41.2471514
11085,30.47289735,-72.68027657,41.64184749
11086,24.63596265,-70.39013753,40.71083491
11087,20.089321,-65.78403778,39.9147315
11088,24.1151636,-69.98028511,40.67931566
11089,23.17068296,-69.86124107,40.41861922
11090,24.86263114,-69.17113245,40.74140598
11091,31.60930688,-69.04075458,41.86732461
11092,15.55114382,-68.32365426,39.382845
11093,31.65290005,-66.94495559,41.92446005
11094,24.70504392,-67.57288948,40.96350399
11095,31.96723496,-75.1425203,41.89310048
11096,29.26267506,-72.73237778,41.45508737
11097,27.80187841,-70.99654582,40.99265973
11098,25.48144562,-72.73382858,40.85104453
11099,25.64390888,-72.16174907,40.84295415
11100,27.36407479,-66.8501791,40.88921611
11101,20.87619213,-68.95908804,40.12611201
11102,28.31151576,-72.60897801,41.29513211
11103,27.8454846,-69.7229432,41.08813798
11104,26.21891199,-69.74879091,40.93880195
11105,20.09468545,-67.99328962,40.0378615
11106,23.98991709,-68.89971835,40.57313846
11107,24.75232886,-68.79028279,40.82342704
11108,32.11109722,-70.52238618,41.96175733
11109,26.63917797,-69.19451616,40.95965432
11110,37.49089064,-70.26699859,42.90788918
11111,18.25464715,-65.41759466,39.73541022
11112,28.29792252,-73.22147897,41.32601673
11113,30.37394148,-67.51748176,41.66617485
11114,20.20314626,-62.09192912,39.96231436
11115,28.36261936,-69.70654325,41.3141704
11116,25.68589076,-68.74073861,40.95811173
11117,24.20858574,-73.97548979,40.68048155
11118,27.46156803,-64.43502556,41.19514923
11119,35.99255538,-70.83608291,42.4229465
11120,21.40179398,-72.07001279,40.13348059
11121,21.62033004,-69.25297892,40.09822849
11122,34.19848621,-70.83606795,42.42352555
11123,26.32607994,-70.23727798,40.94528138
11124,20.61966059,-67.55955276,40.18550529
11125,31.48370257,-68.59332704,41.78589862
11126,33.54725786,-75.00215915,42.19607022
11127,35.37417128,-70.41114006,42.45230424
11128,20.34153709,-66.70387807,39.96910987
11129,24.75343135,-68.29288035,40.80944559
11130,15.75789931,-64.84670345,39.5308818
11131,23.64403424,-66.16496198,40.42780096
11132,20.76466487,-68.35361746,39.97826127
11133,29.28745423,-73.09814842,41.5409851
11134,29.82594018,-73.20200469,41.5853996
11135,24.44720733,-72.41548514,40.59426016
11136,26.8414533,-65.66282769,41.06373977
11137,22.42876952,-70.37929313,40.33981296
11138,22.841816,-63.73925737,40.60798861
11139,30.80576907,-68.91368058,41.81276856
11140,23.79214122,-69.75182853,40.57902852
11141,24.1337735,-62.89884813,40.51868285
11142,33.67504121,-75.97582357,42.19710899
11143,27.20941514,-68.47238583,41.05958708
11144,21.73641094,-63.95710467,40.40307643
11145,31.58110657,-73.13117996,41.87832344
11146,29.56379172,-69.72781302,41.41060302
11147,22.18401598,-69.11246907,40.25144386
11148,25.82448311,-69.84930919,40.88522449
11149,25.05850013,-66.72592533,41.05126332
11150,23.95962476,-65.75506568,40.48306877
11151,26.05248657,-70.97226727,40.88955139
11152,24.27629446,-72.94310042,40.76315502
11153,37.56033715,-76.04414641,42.6224359
11154,24.03229523,-75.68210378,40.65576884
11155,28.11134846,-67.116045,41.21044835
11156,22.56828438,-67.59143114,40.26467096
11157,27.44717866,-72.76779121,41.27646806
11158,32.87431735,-68.1947568,42.06974132
11159,30.19196969,-70.00483429,41.57415341
11160,24.19670818,-72.55743262,40.67725093
11161,27.69290997,-74.54587206,41.13442798
11162,26.800381,-72.10851405,41.13586724
11163,31.33022727,-67.93600721,41.70683701
11164,28.68405131,-68.34191321,41.37807243
11165,33.73886076,-70.92353856,42.40447163
11166,27.51306629,-67.0455033,41.20069249
11167,30.75164025,-69.19150756,41.57900925
11168,25.11719414,-68.98274257,41.05651887
11169,30.62469934,-75.03800133,41.76821341
11170,25.42911125,-67.12951477,40.76026431
11171,19.5283432,-69.28558225,39.83152984
11172,20.7660993,-71.82478125,40.09905987
11173,18.70141947,-63.54041248,39.57598224
11174,23.56315831,-67.410864,40.44175054
11175,24.86970683,-64.69751052,40.53845405
11176,24.83700056,-69.54059678,40.71779186
