Line,Shift,Timestamps,AY,Units Produced,Units Planned,Units Lost,Downtime,Planned Time,Run- time,Repairs,CAL,Bussiness Date,Grupo
LN01,1,2021-08-05 16:00:00,83.56 %,61,73,12,4.25,0,55.75,0,0,5-agosto-21,A1
LN01,1,2021-08-05 17:00:00,84.93 %,62,73,11,8.32,0,51.68,0,0,5-agosto-21,A1
LN02,1,2021-08-05 06:00:00,100.00%,96,92,0,1.43,0,52.22,0,0,5-agosto-21,B1
LN02,1,2021-08-05 07:00:00,100.00%,106,101,0,0.97,0,59.03,0,0,5-agosto-21,B1
LN02,1,2021-08-05 08:00:00,100.00%,88,84,0,1.3,10.22,48.48,0,0,5-agosto-21,B1
LN02,1,2021-08-05 09:00:00,100.0 %,102,102,0,0.78,0,59.22,0,0,5-agosto-21,B1
LN02,1,2021-08-05 10:00:00,100.00%,51,50,0,1.35,30.05,28.6,0,0,5-agosto-21,B1
LN02,1,2021-08-05 11:00:00,100.00%,107,101,0,5.67,0.3,54.03,0,0,5-agosto-21,B1
LN02,1,2021-08-05 12:00:00,56.44 %,57,101,44,29.73,0,30.27,0,0,5-agosto-21,B1
LN02,1,2021-08-05 13:00:00,100.00%,110,85,0,3.78,9.97,46.25,0,0,5-agosto-21,B1
LN02,1,2021-08-05 14:00:00,100.00%,110,101,0,7.17,0,52.83,0,0,5-agosto-21,B1
LN02,1,2021-08-05 15:00:00,97.65 %,83,85,2,14.35,9.67,35.98,0,0,5-agosto-21,B1
LN02,1,2021-08-05 16:00:00,71.29 %,72,101,29,20.25,0,39.75,0,0,5-agosto-21,B1
LN02,1,2021-08-05 17:00:00,100.00%,102,101,0,8.9,0,51.1,0,0,5-agosto-21,B1
LN02,2,2021-08-05 18:00:00,100.00%,84,81,0,0.85,6.63,46.55,0,0,5-agosto-21,B2
LN02,2,2021-08-05 19:00:00,100.00%,99,95,0,5.05,3.7,51.25,0,0,5-agosto-21,B2
LN02,2,2021-08-05 20:00:00,100.00%,114,101,0,6.73,0,53.27,0,0,5-agosto-21,B2
LN02,2,2021-08-05 21:00:00,100.00%,116,101,0,18.15,0,41.85,0,0,5-agosto-21,B2
LN02,2,2021-08-05 22:00:00,100.00%,56,50,0,14.58,30.35,15.07,0,0,5-agosto-21,B2
LN02,2,2021-08-05 23:00:00,100.00%,55,51,0,7.57,30.02,22.42,0,0,5-agosto-21,B2
LN02,2,2021-08-06 00:00:00,100.00%,106,101,0,4.67,0,55.33,0,0,5-agosto-21,B2
LN02,2,2021-08-06 01:00:00,91.09 %,92,101,9,13.47,0,46.53,0,0,5-agosto-21,B2
LN02,2,2021-08-06 02:00:00,97.65 %,83,85,2,6.63,10.12,43.25,0,0,5-agosto-21,B2
LN02,2,2021-08-06 03:00:00,100.00%,111,101,0,6.27,0,53.73,0,0,5-agosto-21,B2
LN02,2,2021-08-06 04:00:00,85.15 %,86,101,15,14.1,0,45.9,0,0,5-agosto-21,B2
LN02,2,2021-08-06 05:00:00,100.00%,114,101,0,0.9,0,59.1,0,0,5-agosto-21,B2
LN03,1,2021-08-05 06:00:00,100.00%,89,79,0,0.17,0,53.77,0,0,5-agosto-21,C1
LN03,1,2021-08-05 07:00:00,100.00%,94,87,0,1.62,0,58.38,0,0,5-agosto-21,C1
LN03,1,2021-08-05 08:00:00,100.00%,75,73,0,0.52,9.77,49.72,0,0,5-agosto-21,C1
LN03,1,2021-08-05 09:00:00,100.00%,92,87,0,2.63,0,57.37,0,0,5-agosto-21,C1
LN03,1,2021-08-05 10:00:00,86.25 %,69,80,11,7.72,4.93,47.35,0,0,5-agosto-21,C1
LN03,1,2021-08-05 11:00:00,100.00%,38,36,0,1.98,35.05,22.97,0,0,5-agosto-21,C1
LN03,1,2021-08-05 12:00:00,93.1 %,81,87,6,3.4,0,56.6,0,0,5-agosto-21,C1
LN03,1,2021-08-05 13:00:00,90.8 %,79,87,8,5.27,0,54.73,0,0,5-agosto-21,C1
LN03,1,2021-08-05 14:00:00,100.00%,94,87,0,0.08,0,59.92,0,0,5-agosto-21,C1
LN03,1,2021-08-05 15:00:00,98.63 %,72,73,1,2.45,10,47.55,0,0,5-agosto-21,C1
LN03,1,2021-08-05 16:00:00,100.00%,89,87,0,5.8,0,54.2,0,0,5-agosto-21,C1
LN03,1,2021-08-05 17:00:00,85.06 %,74,87,13,14.5,0,45.5,0,0,5-agosto-21,C1
LN03,2,2021-08-05 18:00:00,37.18 %,29,78,49,24.72,0,29.32,0,0,5-agosto-21,C2
LN03,2,2021-08-05 19:00:00,80.0 %,68,85,17,8.97,0,51.03,0,0,5-agosto-21,C2
LN03,2,2021-08-05 20:00:00,87.32 %,62,71,9,6.27,10,43.73,0,0,5-agosto-21,C2
LN03,2,2021-08-05 21:00:00,92.94 %,79,85,6,3.13,0,56.87,0,0,5-agosto-21,C2
LN03,2,2021-08-05 22:00:00,87.21 %,75,86,11,4.42,0,55.58,0,0,5-agosto-21,C2
LN03,2,2021-08-05 23:00:00,83.33 %,35,42,7,3.9,30.35,25.75,0,0,5-agosto-21,C2
LN03,2,2021-08-06 00:00:00,100.00%,44,43,0,1.38,29.67,28.95,0,0,5-agosto-21,C2
LN03,2,2021-08-06 01:00:00,100.00%,89,85,0,4.88,0,55.12,0,0,5-agosto-21,C2
LN03,2,2021-08-06 02:00:00,88.37 %,76,86,10,3.37,0,56.63,0,0,5-agosto-21,C2
LN03,2,2021-08-06 03:00:00,98.59 %,70,71,1,3.15,10.02,46.83,0,0,5-agosto-21,C2
LN03,2,2021-08-06 04:00:00,100.00%,86,85,0,4.15,0,55.85,0,0,5-agosto-21,C2
LN03,2,2021-08-06 05:00:00,75.29 %,64,85,21,13.65,0,46.35,0,0,5-agosto-21,C2
LN04,1,2021-08-05 06:00:00,100.00%,90,88,0,0.98,0,53.5,0,0,5-agosto-21,D1
LN04,1,2021-08-05 07:00:00,100.00%,119,96,0,2.58,0.02,57.4,1,0,5-agosto-21,D1
LN04,1,2021-08-05 08:00:00,100.00%,93,81,0,6.07,10,43.93,5,0,5-agosto-21,D1
LN04,1,2021-08-05 09:00:00,94.68 %,89,94,5,9.98,1.38,48.63,6,0,5-agosto-21,D1
LN04,1,2021-08-05 10:00:00,3.92 %,2,51,49,30.87,28.63,0.5,1,0,5-agosto-21,D1
LN04,1,2021-08-05 11:00:00,46.88 %,45,96,51,38.82,0,21.18,0,0,5-agosto-21,D1
LN04,1,2021-08-05 12:00:00,100.00%,122,97,0,6.6,0,53.4,3,0,5-agosto-21,D1
LN04,1,2021-08-05 13:00:00,100.00%,106,96,0,7.1,0,52.9,1,0,5-agosto-21,D1
LN04,1,2021-08-05 14:00:00,100.00%,99,95,0,3.32,0.77,55.92,2,0,5-agosto-21,D1
LN04,1,2021-08-05 15:00:00,100.00%,93,82,0,2.87,9.23,47.9,4,0,5-agosto-21,D1
LN04,1,2021-08-05 16:00:00,78.35 %,76,97,21,22.08,0,37.92,1,0,5-agosto-21,D1
LN04,1,2021-08-05 17:00:00,86.46 %,83,96,13,22.85,0.1,37.05,2,0,5-agosto-21,D1
LN04,2,2021-08-05 18:00:00,100.00%,100,76,0,5.25,0,49.12,0,0,5-agosto-21,D2
LN04,2,2021-08-05 19:00:00,73.49 %,61,83,22,30.18,0.87,28.95,0,0,5-agosto-21,D2
LN04,2,2021-08-05 20:00:00,30.56 %,22,72,50,39.82,9.13,11.05,0,0,5-agosto-21,D2
LN04,2,2021-08-05 21:00:00,100.00%,59,42,0,1.35,30,28.65,0,0,5-agosto-21,D2
LN04,2,2021-08-05 22:00:00,54.76 %,46,84,38,41.43,0,18.57,0,0,5-agosto-21,D2
LN04,2,2021-08-05 23:00:00,100.00%,109,84,0,9.33,0,50.67,3,0,5-agosto-21,D2
LN04,2,2021-08-06 00:00:00,71.43 %,60,84,24,35.63,0,24.37,1,0,5-agosto-21,D2
LN04,2,2021-08-06 01:00:00,100.00%,119,84,0,6.5,0,53.5,0,0,5-agosto-21,D2
LN04,2,2021-08-06 02:00:00,100.00%,121,84,0,6.43,0,53.57,0,0,5-agosto-21,D2
LN04,2,2021-08-06 03:00:00,100.00%,96,70,0,4.83,10.02,45.15,1,0,5-agosto-21,D2
LN04,2,2021-08-06 04:00:00,100.00%,124,84,0,4.8,0,55.2,0,0,5-agosto-21,D2
LN04,2,2021-08-06 05:00:00,100.00%,120,85,0,7.7,0,52.3,0,0,5-agosto-21,D2
LN01,1,2021-08-06 06:00:00,100.00%,84,66,0,13.47,0,40.53,0,0,6-agosto-21,A1
LN01,1,2021-08-06 07:00:00,98.63 %,72,73,1,6.55,0,53.45,0,0,6-agosto-21,A1
LN01,1,2021-08-06 08:00:00,100.00%,75,74,0,11.28,0,48.72,0,0,6-agosto-21,A1
LN01,1,2021-08-06 09:00:00,95.89 %,70,73,3,7.93,0,52.07,0,0,6-agosto-21,A1
LN01,1,2021-08-06 10:00:00,100.0 %,73,73,0,6.4,0,53.6,0,0,6-agosto-21,A1
LN01,1,2021-08-06 11:00:00,80.56 %,29,36,7,4.68,30.03,25.28,0,0,6-agosto-21,A1
LN01,1,2021-08-06 12:00:00,90.41 %,66,73,7,3.22,0,56.78,0,0,6-agosto-21,A1
LN01,1,2021-08-06 13:00:00,100.00%,76,73,0,17.62,0,42.38,0,0,6-agosto-21,A1
LN01,1,2021-08-06 14:00:00,98.65 %,73,74,1,15.42,0,44.58,0,0,6-agosto-21,A1
LN01,1,2021-08-06 15:00:00,100.0 %,73,73,0,11.15,0,48.85,0,0,6-agosto-21,A1
LN01,1,2021-08-06 16:00:00,87.67 %,64,73,9,16.25,0,43.75,0,0,6-agosto-21,A1
LN01,1,2021-08-06 17:00:00,86.3 %,63,73,10,13.13,0,46.87,0,0,6-agosto-21,A1
LN02,2,2021-08-06 18:00:00,0.0 %,0,92,92,54.52,0,0,0,0,6-agosto-21,B2
LN02,2,2021-08-06 19:00:00,100.00%,102,101,0,1.18,0,58.82,0,0,6-agosto-21,B2
LN02,2,2021-08-06 20:00:00,94.12 %,80,85,5,6.25,9.75,44,0,0,6-agosto-21,B2
LN02,2,2021-08-06 21:00:00,99.01 %,100,101,1,2.75,0,57.25,0,0,6-agosto-21,B2
LN02,2,2021-08-06 22:00:00,100.00%,53,50,0,0.55,30.47,28.98,0,0,6-agosto-21,B2
LN02,2,2021-08-06 23:00:00,84.31 %,43,51,8,5.87,29.7,24.43,0,0,6-agosto-21,B2
LN02,2,2021-08-07 00:00:00,100.00%,103,102,0,1.6,0,58.4,0,0,6-agosto-21,B2
LN02,2,2021-08-07 01:00:00,100.00%,107,101,0,0.38,0,59.62,0,0,6-agosto-21,B2
LN02,2,2021-08-07 02:00:00,100.00%,103,101,0,0.27,0,59.73,0,0,6-agosto-21,B2
LN02,2,2021-08-07 03:00:00,100.00%,86,84,0,0.25,10.27,49.48,0,0,6-agosto-21,B2
LN02,2,2021-08-07 04:00:00,100.00%,103,101,0,1.1,0,58.9,0,0,6-agosto-21,B2
LN02,2,2021-08-07 05:00:00,86.27 %,88,102,14,4.93,0,55.07,0,0,6-agosto-21,B2
LN03,1,2021-08-06 06:00:00,74.68 %,59,79,20,10.77,0,43.4,0,0,6-agosto-21,C1
LN03,1,2021-08-06 07:00:00,90.8 %,79,87,8,0.03,0,59.97,0,0,6-agosto-21,C1
LN03,1,2021-08-06 08:00:00,83.56 %,61,73,12,1.88,10.08,48.03,0,0,6-agosto-21,C1
LN03,1,2021-08-06 09:00:00,91.95 %,80,87,7,2.98,0,57.02,0,0,6-agosto-21,C1
LN03,1,2021-08-06 10:00:00,88.75 %,71,80,9,4.4,4.95,50.65,0,0,6-agosto-21,C1
LN03,1,2021-08-06 11:00:00,97.22 %,35,36,1,0,35.12,24.88,0,0,6-agosto-21,C1
LN03,1,2021-08-06 12:00:00,77.01 %,67,87,20,9.37,0,50.63,0,0,6-agosto-21,C1
LN03,1,2021-08-06 13:00:00,93.1 %,81,87,6,8.1,0,51.9,0,0,6-agosto-21,C1
LN03,1,2021-08-06 14:00:00,87.36 %,76,87,11,12.03,0,47.97,0,0,6-agosto-21,C1
LN03,1,2021-08-06 15:00:00,90.28 %,65,72,7,11.8,10,38.2,0,0,6-agosto-21,C1
LN03,1,2021-08-06 16:00:00,80.46 %,70,87,17,15.47,0,44.53,0,0,6-agosto-21,C1
LN03,1,2021-08-06 17:00:00,65.52 %,57,87,30,25.67,0,34.33,0,0,6-agosto-21,C1
LN03,2,2021-08-06 18:00:00,100.00%,93,78,0,1.17,0,53.05,0,0,6-agosto-21,C2
LN03,2,2021-08-06 19:00:00,91.76 %,78,85,7,17.47,0,42.53,0,0,6-agosto-21,C2
LN03,2,2021-08-06 20:00:00,94.44 %,68,72,4,6.77,9.53,43.7,0,0,6-agosto-21,C2
LN03,2,2021-08-06 21:00:00,100.00%,92,85,0,5.65,0,54.35,0,0,6-agosto-21,C2
LN03,2,2021-08-06 22:00:00,100.00%,92,85,0,9.28,0,50.72,0,0,6-agosto-21,C2
LN03,2,2021-08-06 23:00:00,0.00%,0,0,0,0.03,59.97,0,0,0,6-agosto-21,C2
LN03,2,2021-08-07 00:00:00,100.00%,92,86,0,1.4,0.03,58.57,0,0,6-agosto-21,C2
LN03,2,2021-08-07 01:00:00,100.00%,93,85,0,8.52,0,51.48,0,0,6-agosto-21,C2
LN03,2,2021-08-07 02:00:00,94.12 %,80,85,5,10.75,0,49.25,0,0,6-agosto-21,C2
LN03,2,2021-08-07 03:00:00,100.00%,81,71,0,4.43,10,45.57,0,0,6-agosto-21,C2
LN03,2,2021-08-07 04:00:00,100.00%,94,86,0,7.7,0,52.3,0,0,6-agosto-21,C2
LN03,2,2021-08-07 05:00:00,82.35 %,70,85,15,18.25,0,41.75,0,0,6-agosto-21,C2
LN04,1,2021-08-06 06:00:00,100.00%,91,70,0,4.17,0,50.33,6,0,6-agosto-21,D1
LN04,1,2021-08-06 07:00:00,92.11 %,70,76,6,11.58,0.5,47.92,1,0,6-agosto-21,D1
LN04,1,2021-08-06 08:00:00,100.00%,89,64,0,2.77,9.5,47.73,22,0,6-agosto-21,D1
LN04,1,2021-08-06 09:00:00,100.00%,92,76,0,4.53,1.5,53.97,4,0,6-agosto-21,D1
LN04,1,2021-08-06 10:00:00,85.29 %,29,34,5,1.78,34.63,23.58,2,0,6-agosto-21,D1
LN04,1,2021-08-06 11:00:00,0.00%,0,0,0,0,60,0,0,0,6-agosto-21,D1
LN04,1,2021-08-06 12:00:00,35.0 %,21,60,39,13.52,15.6,30.88,1,0,6-agosto-21,D1
LN04,1,2021-08-06 13:00:00,71.25 %,57,80,23,5.85,0,54.15,0,0,6-agosto-21,D1
LN04,1,2021-08-06 14:00:00,100.00%,87,80,0,3.12,0.47,56.42,1,0,6-agosto-21,D1
LN04,1,2021-08-06 15:00:00,100.00%,76,68,0,4.25,9.55,46.2,0,0,6-agosto-21,D1
LN04,1,2021-08-06 16:00:00,96.3 %,78,81,3,1.1,0,58.9,0,0,6-agosto-21,D1
LN04,1,2021-08-06 17:00:00,77.78 %,63,81,18,1.05,0,58.95,0,0,6-agosto-21,D1
LN04,2,2021-08-06 18:00:00,81.43 %,57,70,13,0.13,0,54.38,0,0,6-agosto-21,D2
LN04,2,2021-08-06 19:00:00,96.1 %,74,77,3,3.57,0,56.43,0,0,6-agosto-21,D2
LN04,2,2021-08-06 20:00:00,100.00%,88,77,0,12.23,0,47.77,6,0,6-agosto-21,D2
LN04,2,2021-08-06 21:00:00,15.38 %,6,39,33,26.78,30,3.22,0,0,6-agosto-21,D2
LN04,2,2021-08-06 22:00:00,1.3 %,1,77,76,60,0,0,0,0,6-agosto-21,D2
LN04,2,2021-08-06 23:00:00,92.11 %,70,76,6,19.32,0.5,40.18,3,0,6-agosto-21,D2
LN04,2,2021-08-07 00:00:00,100.00%,72,65,0,6.7,9.5,43.8,3,0,6-agosto-21,D2
LN04,2,2021-08-07 01:00:00,100.00%,87,77,0,9.97,0,50.03,1,0,6-agosto-21,D2
LN04,2,2021-08-07 02:00:00,100.00%,90,77,0,8.92,0,51.08,0,0,6-agosto-21,D2
LN04,2,2021-08-07 03:00:00,100.00%,95,76,0,4.08,0.55,55.37,0,0,6-agosto-21,D2
LN04,2,2021-08-07 04:00:00,100.00%,77,65,0,7.43,9.47,43.1,0,0,6-agosto-21,D2
LN04,2,2021-08-07 05:00:00,100.00%,83,77,0,7.12,0,52.88,0,0,6-agosto-21,D2
LN02,1,2021-08-07 06:00:00,100.00%,95,71,0,3.55,0,50.63,0,0,7-agosto-21,B1
LN02,1,2021-08-07 07:00:00,76.92 %,50,65,15,20.88,10.3,28.82,0,0,7-agosto-21,B1
LN02,1,2021-08-07 08:00:00,0.0 %,0,78,78,60,0,0,0,0,7-agosto-21,B1
LN02,1,2021-08-07 09:00:00,47.44 %,37,78,41,30.18,0,29.82,0,0,7-agosto-21,B1
LN02,1,2021-08-07 10:00:00,32.5 %,13,40,27,18.97,29.83,11.2,0,0,7-agosto-21,B1
LN02,1,2021-08-07 11:00:00,88.46 %,69,78,9,2.65,0.18,57.17,0,0,7-agosto-21,B1
LN02,1,2021-08-07 12:00:00,100.00%,103,78,0,2.03,0,57.97,0,0,7-agosto-21,B1
LN02,1,2021-08-07 13:00:00,100.00%,88,65,0,3.87,9.93,46.2,0,0,7-agosto-21,B1
LN02,1,2021-08-07 14:00:00,100.00%,111,79,0,4.83,0,55.17,0,0,7-agosto-21,B1
LN02,1,2021-08-07 15:00:00,100.00%,99,65,0,6.22,9.65,44.13,0,0,7-agosto-21,B1
LN02,1,2021-08-07 16:00:00,95.38 %,62,65,3,17.38,10.22,32.4,0,0,7-agosto-21,B1
LN02,1,2021-08-07 17:00:00,100.00%,105,78,0,2.97,0,57.03,0,0,7-agosto-21,B1
LN02,2,2021-08-07 18:00:00,95.65 %,88,92,4,0.8,0,53.7,0,0,7-agosto-21,B2
LN02,2,2021-08-07 19:00:00,100.00%,109,101,0,5.65,0,54.35,0,0,7-agosto-21,B2
LN02,2,2021-08-07 20:00:00,100.00%,87,85,0,1.8,10,48.2,0,0,7-agosto-21,B2
LN02,2,2021-08-07 21:00:00,98.04 %,50,51,1,1.05,29.68,29.27,0,0,7-agosto-21,B2
LN02,2,2021-08-07 22:00:00,100.00%,54,50,0,0.38,30.32,29.3,0,0,7-agosto-21,B2
LN02,2,2021-08-07 23:00:00,100.0 %,101,101,0,2.27,0,57.73,0,0,7-agosto-21,B2
LN02,2,2021-08-08 00:00:00,100.0 %,101,101,0,2.3,0,57.7,0,0,7-agosto-21,B2
LN02,2,2021-08-08 01:00:00,100.00%,104,102,0,1.53,0,58.47,0,0,7-agosto-21,B2
LN02,2,2021-08-08 02:00:00,97.62 %,82,84,2,0.32,10.05,49.63,0,0,7-agosto-21,B2
LN02,2,2021-08-08 03:00:00,95.05 %,96,101,5,0.68,0,59.32,0,0,7-agosto-21,B2
LN02,2,2021-08-08 04:00:00,95.1 %,97,102,5,0.03,0,59.97,0,0,7-agosto-21,B2
LN02,2,2021-08-08 05:00:00,89.11 %,90,101,11,1.23,0,58.77,0,0,7-agosto-21,B2
LN03,1,2021-08-07 06:00:00,59.7 %,40,67,27,14.03,0,39.87,0,0,7-agosto-21,C1
LN03,1,2021-08-07 07:00:00,45.95 %,34,74,40,24.93,0,35.07,0,0,7-agosto-21,C1
LN03,1,2021-08-07 08:00:00,0.0 %,0,62,62,50.42,9.58,0,0,0,7-agosto-21,C1
LN03,1,2021-08-07 09:00:00,22.97 %,17,74,57,43.48,0,16.52,0,0,7-agosto-21,C1
LN03,1,2021-08-07 10:00:00,85.29 %,58,68,10,0.17,4.95,54.88,0,0,7-agosto-21,C1
LN03,1,2021-08-07 11:00:00,87.1 %,27,31,4,0.1,35.03,24.87,0,0,7-agosto-21,C1
LN03,1,2021-08-07 12:00:00,94.59 %,70,74,4,0.13,0,59.87,0,0,7-agosto-21,C1
LN03,1,2021-08-07 13:00:00,100.0 %,74,74,0,0,0,60,0,0,7-agosto-21,C1
LN03,1,2021-08-07 14:00:00,100.00%,76,74,0,2.52,0,57.48,0,0,7-agosto-21,C1
LN03,1,2021-08-07 15:00:00,100.00%,64,62,0,0.58,10,49.42,0,0,7-agosto-21,C1
LN03,1,2021-08-07 16:00:00,100.00%,79,74,0,5.23,0,54.77,0,0,7-agosto-21,C1
LN03,1,2021-08-07 17:00:00,79.73 %,59,74,15,10.98,0,49.02,0,0,7-agosto-21,C1
LN03,2,2021-08-07 18:00:00,82.05 %,64,78,14,2.55,0,51.73,0,0,7-agosto-21,C2
LN03,2,2021-08-07 19:00:00,78.82 %,67,85,18,5.53,0,54.47,0,0,7-agosto-21,C2
LN03,2,2021-08-07 20:00:00,87.32 %,62,71,9,5.33,10.02,44.65,0,0,7-agosto-21,C2
LN03,2,2021-08-07 21:00:00,90.59 %,77,85,8,0,0,60,0,0,7-agosto-21,C2
LN03,2,2021-08-07 22:00:00,96.47 %,82,85,3,1.15,0,58.85,0,0,7-agosto-21,C2
LN03,2,2021-08-07 23:00:00,95.24 %,40,42,2,0,30.37,29.63,0,0,7-agosto-21,C2
LN03,2,2021-08-08 00:00:00,97.73 %,43,44,1,0.1,29.62,30.28,0,0,7-agosto-21,C2
LN03,2,2021-08-08 01:00:00,98.82 %,84,85,1,1.18,0,58.82,0,0,7-agosto-21,C2
LN03,2,2021-08-08 02:00:00,98.82 %,84,85,1,1.17,0,58.83,0,0,7-agosto-21,C2
LN03,2,2021-08-08 03:00:00,97.18 %,69,71,2,0.63,10,49.37,0,0,7-agosto-21,C2
LN03,2,2021-08-08 04:00:00,96.47 %,82,85,3,4.35,0,55.65,0,0,7-agosto-21,C2
LN03,2,2021-08-08 05:00:00,74.42 %,64,86,22,14.97,0,45.03,0,0,7-agosto-21,C2
LN04,1,2021-08-07 06:00:00,91.43 %,64,70,6,3.65,0,50.93,0,0,7-agosto-21,D1
LN04,1,2021-08-07 07:00:00,83.33 %,60,72,12,0.77,3.77,55.47,5,0,7-agosto-21,D1
LN04,1,2021-08-07 08:00:00,60.29 %,41,68,27,3.7,6.22,50.08,4,0,7-agosto-21,D1
LN04,1,2021-08-07 09:00:00,75.0 %,57,76,19,0,0.68,59.32,1,0,7-agosto-21,D1
LN04,1,2021-08-07 10:00:00,100.00%,44,39,0,1.55,29.32,29.13,0,0,7-agosto-21,D1
LN04,1,2021-08-07 11:00:00,100.00%,81,77,0,1.37,0,58.63,0,0,7-agosto-21,D1
LN04,1,2021-08-07 12:00:00,89.61 %,69,77,8,0,0,60,0,0,7-agosto-21,D1
LN04,1,2021-08-07 13:00:00,100.00%,78,76,0,0.93,0,59.07,1,0,7-agosto-21,D1
LN04,1,2021-08-07 14:00:00,100.00%,80,77,0,0.3,0.37,59.33,3,0,7-agosto-21,D1
LN04,1,2021-08-07 15:00:00,100.00%,66,64,0,2.07,9.63,48.3,0,0,7-agosto-21,D1
LN04,1,2021-08-07 16:00:00,93.51 %,72,77,5,0,0,60,0,0,7-agosto-21,D1
LN04,1,2021-08-07 17:00:00,82.89 %,63,76,13,5.87,0,54.13,0,0,7-agosto-21,D1
LN04,2,2021-08-07 18:00:00,88.57 %,62,70,8,8.98,0,45.3,0,0,7-agosto-21,D2
LN04,2,2021-08-07 19:00:00,98.7 %,76,77,1,10.58,0,49.42,6,0,7-agosto-21,D2
LN04,2,2021-08-07 20:00:00,76.32 %,58,76,18,11.28,0,48.72,0,0,7-agosto-21,D2
LN04,2,2021-08-07 21:00:00,95.31 %,61,64,3,5.07,10,44.93,0,0,7-agosto-21,D2
LN04,2,2021-08-07 22:00:00,100.00%,46,38,0,7.12,30,22.88,0,0,7-agosto-21,D2
LN04,2,2021-08-07 23:00:00,53.95 %,41,76,35,38.33,0,21.67,1,0,7-agosto-21,D2
LN04,2,2021-08-08 00:00:00,93.51 %,72,77,5,20.12,0,39.88,2,0,7-agosto-21,D2
LN04,2,2021-08-08 01:00:00,100.00%,88,76,0,14.07,0,45.93,0,0,7-agosto-21,D2
LN04,2,2021-08-08 02:00:00,100.00%,89,76,0,17.23,0,42.77,2,0,7-agosto-21,D2
LN04,2,2021-08-08 03:00:00,98.68 %,75,76,1,21.47,0.18,38.35,0,0,7-agosto-21,D2
LN04,2,2021-08-08 04:00:00,98.44 %,63,64,1,17.77,9.82,32.42,0,0,7-agosto-21,D2
LN04,2,2021-08-08 05:00:00,86.84 %,66,76,10,24.35,0,35.65,0,0,7-agosto-21,D2
LN02,1,2021-08-09 06:00:00,54.81 %,57,104,47,16.17,0,38.42,0,0,9-agosto-21,B1
LN02,1,2021-08-09 07:00:00,96.46 %,109,113,4,1.92,0,58.08,0,0,9-agosto-21,B1
LN02,1,2021-08-09 08:00:00,100.00%,108,96,0,1.75,9.75,48.5,0,0,9-agosto-21,B1
LN02,1,2021-08-09 09:00:00,100.00%,120,113,0,8.37,0,51.63,0,0,9-agosto-21,B1
LN02,1,2021-08-09 10:00:00,100.00%,63,57,0,3.13,30.12,26.75,0,0,9-agosto-21,B1
LN02,1,2021-08-09 11:00:00,100.00%,127,114,0,5.27,0,54.73,0,0,9-agosto-21,B1
LN02,1,2021-08-09 12:00:00,65.49 %,74,113,39,25.77,0,34.23,0,0,9-agosto-21,B1
LN02,1,2021-08-09 13:00:00,100.00%,123,114,0,7.28,0,52.72,0,0,9-agosto-21,B1
LN02,1,2021-08-09 14:00:00,89.47 %,85,95,10,12.22,9.82,37.97,0,0,9-agosto-21,B1
LN02,1,2021-08-09 15:00:00,100.00%,128,113,0,4.87,0,55.13,0,0,9-agosto-21,B1
LN02,1,2021-08-09 16:00:00,68.42 %,78,114,36,26.68,0,33.32,0,0,9-agosto-21,B1
LN02,1,2021-08-09 17:00:00,100.00%,127,114,0,3.75,0,56.25,0,0,9-agosto-21,B1
LN02,2,2021-08-09 18:00:00,76.32 %,87,114,27,4.53,0,50.08,0,0,9-agosto-21,B2
LN02,2,2021-08-09 19:00:00,100.00%,130,125,0,10.48,0,49.52,0,0,9-agosto-21,B2
LN02,2,2021-08-09 20:00:00,93.33 %,98,105,7,11.73,9.83,38.43,0,0,9-agosto-21,B2
LN02,2,2021-08-09 21:00:00,100.00%,127,125,0,3.52,0,56.48,0,0,9-agosto-21,B2
LN02,2,2021-08-09 22:00:00,98.39 %,61,62,1,2.85,29.98,27.17,0,0,9-agosto-21,B2
LN02,2,2021-08-09 23:00:00,93.65 %,59,63,4,5.02,29.93,25.05,0,0,9-agosto-21,B2
LN02,2,2021-08-10 00:00:00,99.2 %,124,125,1,5.05,0,54.95,0,0,9-agosto-21,B2
LN02,2,2021-08-10 01:00:00,100.00%,106,104,0,2.47,9.8,47.73,0,0,9-agosto-21,B2
LN02,2,2021-08-10 02:00:00,96.26 %,103,107,4,1.93,9.08,48.98,0,0,9-agosto-21,B2
LN02,2,2021-08-10 03:00:00,70.97 %,88,124,36,23.78,0.32,35.9,0,0,9-agosto-21,B2
LN02,2,2021-08-10 04:00:00,92.8 %,116,125,9,9.63,0,50.37,0,0,9-agosto-21,B2
LN02,2,2021-08-10 05:00:00,0.0 %,0,124,124,60,0,0,0,0,9-agosto-21,B2
LN03,1,2021-08-09 06:00:00,0.0 %,0,78,78,54.37,0,0,0,0,9-agosto-21,C1
LN03,1,2021-08-09 07:00:00,56.98 %,49,86,37,24.72,0,35.28,0,0,9-agosto-21,C1
LN03,1,2021-08-09 08:00:00,100.00%,78,71,0,8.05,10,41.95,0,0,9-agosto-21,C1
LN03,1,2021-08-09 09:00:00,100.00%,94,86,0,6.58,0,53.42,0,0,9-agosto-21,C1
LN03,1,2021-08-09 10:00:00,71.79 %,56,78,22,24.8,4.95,30.25,0,0,9-agosto-21,C1
LN03,1,2021-08-09 11:00:00,91.67 %,33,36,3,9.37,35.03,15.6,0,0,9-agosto-21,C1
